hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
thelio,29559,2bc81f2e-ad34-480b-9fbc-4b71a23fde2a,13,1621610337.907995,1621610343.5899098,0.0020741887154629712
thelio,29559,83eb5e26-009c-4f3f-8644-ecc59201f952,29,1621610337.9135206,1621610343.915217,0.003441200191293985
thelio,29559,52c77d12-289f-4946-b5bf-25b817ac35f4,45,1621610337.9238894,1621610344.1555645,0.0032251185797120413
thelio,29553,9db7fa4d-9bfe-417d-a12e-4ec3b4363380,12,1621610337.9082627,1621610344.2649827,0.0024854846606273003
thelio,29859,158aa100-ee5d-4190-a813-de5e1ade2705,18,1621610337.9172475,1621610344.8228486,0.0020653897902551442
thelio,29553,4feeb1f8-bd0f-4a27-8c43-48558942bc12,28,1621610337.918654,1621610344.8989084,0.004750915083132691
thelio,29553,ac57195f-f4c6-481f-8e53-7e683874d45d,44,1621610337.9316874,1621610344.9864364,0.0038379631295554243
thelio,29860,b8aae696-b9ad-4015-bec5-e7809862df90,47,1621610337.9231603,1621610345.0514562,0.003304393913895546
thelio,29860,90f30837-881d-4cbc-af37-87e676f599f8,15,1621610337.9057593,1621610345.2299316,0.002660349780752869
thelio,29583,0b1c7bf2-1112-4d3b-a638-2f845d531f6d,30,1621610337.9145696,1621610345.5412087,0.0027703582174661537
thelio,29586,6a247e94-9ecd-4a0b-820a-b0f1843e35bf,53,1621610337.9480486,1621610345.611738,0.0025157675180518925
thelio,29580,ff5460c1-f367-4643-906c-4523d8c17ba3,11,1621610337.903223,1621610345.6922143,0.0023496656445321415
thelio,29583,3dd74c6c-6333-40b4-9926-9d0e50515452,14,1621610337.9041746,1621610345.898463,0.005936459027341978
thelio,29859,1ee3e130-d8bf-4af6-9c3e-dafaa924d032,50,1621610337.9343865,1621610345.9958868,0.0024922077575289057
thelio,29580,a3a3a9ae-a889-4132-9fde-5a00130b6432,27,1621610337.9136364,1621610346.022488,0.0027572492416686406
thelio,29577,6f182aeb-7b48-404f-b94b-6d27ef9375df,7,1621610337.9139638,1621610346.1143203,0.002927665451983897
thelio,29791,b2ee600a-32d0-4bea-b120-438cc8b5287e,36,1621610337.9342442,1621610346.2739043,0.002583425433723062
thelio,29859,5b28b1ec-7b11-4537-bca4-75ea8f25b218,34,1621610337.928985,1621610346.281295,0.003939335086729742
thelio,29583,4b2d9ac5-e7d3-4d54-b39d-ab8a6c7e993b,46,1621610337.9199111,1621610346.290097,0.0045040525350512565
thelio,29586,1840368b-1959-42c5-aec5-50dacd0b66d3,5,1621610337.9135795,1621610346.3037682,0.0029131478496148217
thelio,29580,d5232b0c-1706-4c14-ba3c-b3467f038211,43,1621610337.9204662,1621610346.3144238,0.002855443967872898
thelio,29859,f8a54014-5764-45d2-aca4-d014e576e717,2,1621610337.906851,1621610346.4302204,0.003161975964226188
thelio,29577,18d49974-3b8b-46bc-9181-41fdcf98557c,23,1621610337.9262462,1621610346.5545595,0.004592126894482694
thelio,29577,5b8328a6-a1a8-4b9d-8e8c-130415629c4f,39,1621610337.9368658,1621610346.5758877,0.0028174189286339192
thelio,29554,fd65e088-f9bb-446f-a6b1-83d5b838b0f4,3,1621610337.9085233,1621610346.591107,0.002427888161965207
thelio,29573,d444d3cb-55e1-41f4-aa88-8e5b76e58097,22,1621610337.9193544,1621610346.7094288,0.002933003113422139
thelio,29577,74883a45-32c6-4b40-97e9-2b92f33c47cf,55,1621610337.9447696,1621610346.7235208,0.005027018142555224
thelio,29590,3a3a6936-47a4-49dd-a2d6-7c078df9b64d,9,1621610337.9024518,1621610346.7215421,0.0029368760033566
thelio,29791,9de64d88-ca1d-455b-892b-b5503114d9de,20,1621610337.918975,1621610346.8063834,0.0027187964919245166
thelio,29791,195fd240-add5-4acf-9e82-98dc9899e54b,52,1621610337.9396856,1621610346.829012,0.0038827410068045217
thelio,29554,7982de1d-b35c-43d6-85df-2817fb25dd1b,35,1621610337.9269176,1621610346.8488758,0.003046769042072639
thelio,29569,5786b344-5fd6-482b-b50c-e457088ab76b,42,1621610337.9364104,1621610346.9410286,0.0022778290126248017
thelio,29586,dde8f6a9-aa93-4086-93f1-175aced43ef8,37,1621610337.9375868,1621610346.9428406,0.0025751811508129357
thelio,29590,54706d91-c640-4c41-9aa8-7cc502ada3ed,25,1621610337.907667,1621610347.00008,0.002663363553054871
thelio,29860,6f8e563e-f231-4379-9b15-36b4f2df69b4,31,1621610337.9161391,1621610347.0667932,0.008640677034690205
thelio,29586,26974035-1e00-4a48-b927-48bf163b104a,21,1621610337.9240887,1621610347.1129642,0.0050393139625256695
thelio,29554,4d6661bc-54c6-479a-9ec1-20a154ca503f,19,1621610337.918934,1621610347.1387682,0.002922723663523644
thelio,29791,99e441a5-87a9-4253-895f-b1e1a1de992b,4,1621610337.9085972,1621610347.1839538,0.002783303725427472
thelio,29566,44de03b9-cea5-44df-9e51-2d35a80eda15,32,1621610337.934437,1621610347.1911483,0.0029523943506710518
thelio,29590,1527398e-bcff-4d09-b7b9-e1585be3abaf,41,1621610337.9255092,1621610347.4336197,0.005065867717578486
thelio,29561,d291974f-4d73-43df-ba14-3b41201b9156,1,1621610337.9080162,1621610347.6870787,0.0031483763429996743
thelio,29566,8f01383a-a50b-40f8-9847-b8615c54989a,16,1621610337.923033,1621610347.7041688,0.0033470589773961423
thelio,29569,9be026a0-63b6-4335-bcac-8c275707f268,58,1621610337.9535816,1621610347.7028258,0.003032102996453933
thelio,29566,b6ea499d-6563-47fe-b285-bbf77cf0a8d0,0,1621610337.908608,1621610347.8333237,0.004017637701454183
thelio,29566,771f6819-2132-4a05-b6df-7154da35bae1,48,1621610337.9476874,1621610347.8838243,0.00387022144691032
thelio,29594,a7ad40d4-ff35-433a-8a59-51cc7a196a0c,56,1621610337.9405258,1621610348.0750618,0.003349033724892988
thelio,29573,88e6bad9-82b8-4c77-99aa-ebe124356e8f,6,1621610337.9089134,1621610348.1565714,0.0037289541275901867
thelio,29573,85c73a3c-154b-4904-9f11-acc9a2afe4b8,54,1621610337.9339385,1621610348.1772974,0.0034839025631701057
thelio,29594,4d772248-7bdd-4f90-9d59-a3b52e28628a,8,1621610337.909751,1621610348.3626044,0.003802597971929668
thelio,29553,da2f5a95-29da-4895-a997-58e526fa95d5,62,1621610344.308445,1621610348.3726156,0.0025682482663750813
thelio,29559,e02bb97f-37c6-4785-b841-478d91cf5d4a,60,1621610343.7227316,1621610348.5405326,0.0024854305897532678
thelio,29573,bd72d31c-17a8-43df-b575-04cdfa34d5c4,38,1621610337.9282804,1621610348.6079924,0.00774816648745143
thelio,29594,cf894dc2-a37d-4d00-9d13-856f578d9db8,40,1621610337.927548,1621610348.6861486,0.004269297959079756
thelio,29594,14bc2bbc-bef4-4440-90b0-73d546e6d22f,24,1621610337.917065,1621610348.7304754,0.00345506145092852
thelio,29580,f6684ac2-5db8-4052-a31e-1366770a5886,59,1621610337.9364135,1621610348.750448,0.012978054561584153
thelio,29559,6b2e7b65-5cc0-4ba1-8ecf-952a7814a958,61,1621610344.060051,1621610348.9311457,0.0034377418089220997
