birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
12,0.9173857161537349,0.015413564998732407,-0.027090499460716205,0.007110972896348877,1646406967.389986,1646406967.665405,47.0
6,2.2967806253494722,0.04205342899202229,-0.1753499945475644,0.031135581421290234,1646406967.368727,1646406967.6678379,19.0
2,-1.2946902610678976,-0.04590221031995631,-0.0598747562626723,0.024361391324646056,1646406967.396425,1646406967.669596,28.0
1,-1.168032294344321,-0.005356789392014803,0.05411097540932622,-0.03239642098549732,1646406967.39765,1646406967.6734269,25.0
11,0.2628316545149194,-0.02845386308034047,-0.16698452993249333,0.040873659710944255,1646406967.372267,1646406967.673082,65.0
4,-2.1649942170424774,0.048635430363184934,0.13262719375502188,-0.0007248191750786614,1646406967.379848,1646406967.675155,59.0
7,1.3840403588491235,0.03537315442061595,0.01790596106412992,-0.03087007422742759,1646406967.369777,1646406967.674912,121.0
13,-1.5687409219004569,-0.027171810751470217,0.19562698892293726,-0.016069539206617647,1646406967.3720682,1646406967.6783512,133.0
14,0.5074801872308026,-0.017292910807901442,0.03719090607282488,-0.04081122342317668,1646406967.395194,1646406967.6817641,48.0
3,1.3640845627828564,-0.04171454519470055,-0.08151910844634044,-0.015107924178295519,1646406967.368371,1646406967.6825569,117.0
8,0.5862416313003647,-0.018995622784706914,0.08337442880830517,-0.02925275290184647,1646406967.371625,1646406967.6858082,229.0
9,-0.9822209035895246,-0.04216182251347753,-0.16432467104217136,0.03603746524882827,1646406967.3846421,1646406967.690512,171.0
5,1.6442959651357723,-0.04447455311817494,-0.04592987582471006,0.04958265596947141,1646406967.37443,1646406967.6914299,200.0
0,-1.5591461152698345,-0.027115847292640306,-0.016371532378474607,0.03162263332771724,1646406967.384393,1646406967.689446,159.0
15,-1.411636188528917,0.040302430916719645,0.09537041134850074,-0.01663434779101252,1646406967.384765,1646406967.696171,267.0
10,-1.0313750511673092,-0.026100566793286175,0.07520011458572748,0.016850325615257997,1646406967.4888651,1646406967.7243671,45.0
20,0.7154402594471061,-0.034708621276189414,-0.19250472767176968,0.03087087180919426,1646406967.6731782,1646406967.826798,56.0
22,-2.367664977516903,0.006998102564665119,0.052650160705656895,-0.03737085805956397,1646406967.685722,1646406967.846251,47.0
23,2.30244629382254,0.023049621266196876,-0.01663134914937997,-0.0073424374571964685,1646406967.6937459,1646406967.8504808,33.0
21,0.16997076479683804,0.01808615904823034,0.18574099841344557,0.013977647876606644,1646406967.6787431,1646406967.844309,38.0
17,-0.7986221517128345,-0.042679360185892204,-0.002580070016726721,-0.045854912304598996,1646406967.687737,1646406967.8487082,55.0
25,1.1526910656437857,0.015343785020416827,-0.00753604923679272,0.007165784647601328,1646406967.7264352,1646406967.860451,23.0
24,1.214435187505582,0.04109525398353461,0.034875434316122195,0.002270572076671515,1646406967.680593,1646406967.861847,205.0
18,1.3143333845616856,0.004596665727783653,-0.16841388304760627,-0.0060803213775973836,1646406967.676367,1646406967.8650491,262.0
16,-1.0816339791165415,0.013300859379454216,0.06930816768152168,0.03429429476765021,1646406967.6919732,1646406967.87108,239.0
19,0.8468727897820587,0.009426808191810389,0.15710502040211324,0.0378164643140476,1646406967.6681259,1646406967.8814342,500.0
27,1.0707715325305336,0.01608616073907168,-0.01672091606598449,0.005579473130371969,1646406967.760112,1646406967.889545,19.0
26,0.9978414410121619,0.017119101718679287,-0.01773780621615821,0.0062875651014053565,1646406967.748804,1646406967.888866,212.0
28,2.277023925098697,0.041828255308582966,-0.1661704333347845,0.03092928006691772,1646406967.7949288,1646406967.908957,36.0
29,-1.2769789172870587,-0.04673300825187652,-0.051771175794108816,0.024321927494793054,1646406967.8728588,1646406967.954476,37.0
30,-1.2354519459609714,-0.043687036036467244,-0.04825857186316442,0.02488560518895311,1646406967.891839,1646406967.978132,12.0
32,2.2219031235754043,0.04219719448330059,-0.1701157914006352,0.03168774984559181,1646406967.9232671,1646406968.01968,153.0
33,0.18341613353149583,-0.029092800682897234,-0.16860356033361948,0.03946038248742116,1646406967.9359841,1646406968.027627,50.0
31,-1.3515885396700678,-0.04589906224828465,-0.04595009612986385,0.02538038010632628,1646406967.912054,1646406968.029093,393.0
34,1.343818357727924,-0.040599283381520634,-0.07506134984639334,-0.015236580520172922,1646406967.950017,1646406968.050561,159.0
36,2.3545761934200273,0.04152468174520523,-0.16695793846254486,0.029910394239681597,1646406967.9839182,1646406968.0839648,57.0
35,0.1998266155386907,-0.02715849929990935,-0.15738825275530777,0.04227868852515223,1646406967.9718661,1646406968.085818,285.0
37,0.841321292741112,0.015627671797468788,-0.045701071961861045,0.007507006592061758,1646406967.998656,1646406968.112818,169.0
39,-1.0464541826149723,-0.004508404813258049,0.06605344719845227,-0.0333592955580128,1646406968.036282,1646406968.140372,108.0
38,2.268218054905758,0.04239708982218191,-0.1784197518028198,0.03212092954278276,1646406968.021685,1646406968.149197,368.0
40,-0.9248249946586071,-0.04330649729965923,-0.16006650547481557,0.03549219900458099,1646406968.056795,1646406968.154322,109.0
41,0.8008252997100451,0.01654787088638724,-0.024315966408590343,0.007104699520166615,1646406968.078945,1646406968.185786,256.0
42,0.21028626098184192,-0.027771203384151448,-0.16229561742998674,0.04088326015802961,1646406968.106516,1646406968.199129,12.0
43,2.368777360263863,0.04133691403520229,-0.1828039491737023,0.03219703110081471,1646406968.1068501,1646406968.213609,171.0
44,0.7288806515120817,-0.03647683302751803,-0.19127587516063765,0.03277257794610067,1646406968.1261902,1646406968.2266922,14.0
45,-1.0168903151992374,-0.004957008113792537,0.060653118614869155,-0.029698366972082522,1646406968.1382778,1646406968.253553,265.0
46,-0.9756920894717368,-0.026872244821031805,0.07906080755910538,0.017839038763999462,1646406968.153562,1646406968.260614,55.0
47,-2.177104205001343,0.05,0.1440843230186132,-0.001626750686811557,1646406968.175761,1646406968.284804,143.0
