birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
11,1.6987177564259386,0.04224968362908613,-0.09710635875439928,-0.04373771928367731,1646411965.3422022,1646411965.654124,47.0
8,0.3576030272660087,0.020128775026201792,-0.1138164290992831,0.0019773370724597977,1646411965.3405209,1646411965.65594,139.0
5,1.699040380995617,-0.010520801392739018,-0.14444544682556354,-0.0344334477803481,1646411965.340715,1646411965.657783,132.0
13,-1.0039871208892186,-0.02811539634299781,-0.20425716047175724,-0.02147564297700688,1646411965.343694,1646411965.662388,57.0
3,-0.9146334293542977,-0.024399634327227707,0.12186263867524874,-0.02286625402546465,1646411965.3474429,1646411965.67201,50.0
7,-1.362101690622281,0.04157735427017996,0.05606087644533844,-0.019551295298547756,1646411965.362442,1646411965.673793,17.0
2,-1.5970076366787422,0.019019935889773326,0.004502329978425701,0.007581886336232489,1646411965.3528278,1646411965.6746728,106.0
12,0.22593221098227545,-0.014939360251939163,0.019801768533676406,0.01086821418787539,1646411965.354455,1646411965.676331,52.0
6,1.5661319485388487,-0.01674909372117578,-0.03912269147336456,-0.03330259187724935,1646411965.3383648,1646411965.676238,185.0
15,1.8420477665180255,0.008674345024004812,-0.11387585802014656,-0.02197477584298361,1646411965.36772,1646411965.683864,67.0
4,-1.3281634143743546,0.009802888165119386,0.12118079773377341,0.0302194600773089,1646411965.365298,1646411965.679276,110.0
1,-1.3405047776285126,-0.03775039591606653,0.03718104265619057,-0.028839632982630793,1646411965.374014,1646411965.684063,66.0
14,-0.6481192026736156,0.04668319312474864,-0.20588441978610722,0.030090903524170154,1646411965.365246,1646411965.689489,156.0
0,0.15844078740008083,-0.021687330230589788,0.16234032531672202,-0.0009127231128285077,1646411965.3551402,1646411965.691197,197.0
10,0.02883646372850457,0.04428622859687875,-0.1456258466862681,0.010428873264736349,1646411965.36382,1646411965.695812,207.0
9,-1.6980116523709972,-0.014240097665048038,0.18862536736793697,-0.0036699127700123846,1646411965.352996,1646411965.7118149,407.0
21,1.1759370570235492,0.0169497528856747,0.1358271178213565,0.0009486964151130123,1646411965.6565828,1646411965.801224,20.0
17,2.377015633418638,0.03544204877141256,-0.049507030189331364,0.03174849013483522,1646411965.6589172,1646411965.812799,116.0
20,-0.31526356704590475,-0.03847123991146792,0.03524540430716161,-0.04643945728214911,1646411965.6779,1646411965.834825,35.0
22,2.0117238381943277,0.00990890901064527,0.011658448309091907,0.013381194923206705,1646411965.6756768,1646411965.839832,115.0
19,-0.3595400284010286,0.0014357861747754663,-0.001416548023537162,0.01684698813085328,1646411965.679296,1646411965.845074,100.0
18,1.2503830248355956,0.0027163469066645435,-0.08512058656806996,-0.04623136045966602,1646411965.687695,1646411965.846168,88.0
24,1.5302339327701353,-0.012552340872628742,0.07164225013537448,0.02370185047701716,1646411965.687142,1646411965.854617,174.0
16,1.2974972111058825,-0.0010655841256465778,-0.02829949446299443,0.04230187430403298,1646411965.6938298,1646411965.85527,114.0
23,-0.8486294335833158,0.043639759212934365,0.13549472956161276,-0.013252621282080823,1646411965.7141051,1646411965.857951,20.0
26,0.30320075569572225,0.020601606538662273,-0.12671699461526229,-0.00048808442113320617,1646411965.729066,1646411965.8773189,233.0
27,1.8570221625211858,0.04372083351428582,-0.07944881274322067,-0.04473545263643584,1646411965.750165,1646411965.883339,52.0
25,1.6851375007503233,0.04061389341048235,-0.10721210282324443,-0.04335027614156887,1646411965.707597,1646411965.890771,424.0
28,-0.8570748090180295,-0.027592213523896878,-0.2052718875624297,-0.020842699955097948,1646411965.774522,1646411965.912627,164.0
29,0.4610980440214928,0.02031554265454437,-0.09892307830111279,0.001889334429153273,1646411965.842721,1646411965.93957,38.0
30,0.3137262796189369,0.020710379411699665,-0.11039949563160398,0.0033757736515555017,1646411965.8687801,1646411965.97572,189.0
31,-1.600786773364924,0.019067041697880885,0.014584936102133952,0.008213299184831508,1646411965.8981628,1646411965.9950871,12.0
32,1.691412909512198,0.04276830677924076,-0.10143837092836813,-0.04310811414899049,1646411965.9045131,1646411965.9985542,39.0
33,-1.507369798774089,0.018503168129229298,0.005678013426650514,0.007072550426795342,1646411965.918551,1646411966.0084631,20.0
34,0.15166961576593668,-0.013752245503536657,0.013768828486039525,0.010519524403372369,1646411965.9527302,1646411966.041707,97.0
35,1.5363587021568315,-0.01675786569067713,-0.040029167807904824,-0.033398422318850686,1646411966.0033212,1646411966.095712,82.0
36,-0.8489284625454215,-0.02624202038624511,0.11409349438338201,-0.024781897353998314,1646411966.023683,1646411966.117745,43.0
37,1.514269969435091,-0.007807102194271019,-0.15110785414665495,-0.034075043870597996,1646411966.0353339,1646411966.125943,17.0
38,-1.1975040679424065,0.01017560892082455,0.13618614789440878,0.029096154902939833,1646411966.048682,1646411966.163307,234.0
39,0.49065260334252825,0.018871613098107396,-0.10224688875726916,0.0017543527769786028,1646411966.0683599,1646411966.1708019,20.0
40,1.5412501802923444,0.04069293070215703,-0.0930062060115391,-0.04189526485301679,1646411966.082829,1646411966.1811771,44.0
41,0.6361661778588497,0.019576702991532153,-0.10836953325560622,0.0024619627646486567,1646411966.094976,1646411966.188788,31.0
42,1.7455060622440555,0.04120869874914137,-0.08646833409417581,-0.043892859336451,1646411966.117835,1646411966.220547,148.0
43,-1.7352179009976283,0.018882620015514384,0.020369196610687992,0.007580740147539476,1646411966.131746,1646411966.239984,250.0
44,1.7341510787727696,0.042773981289416424,-0.10683177245093245,-0.04282612707408839,1646411966.1588402,1646411966.252372,17.0
46,-1.4182348173505401,-0.03726845398019884,0.04238469139065501,-0.028599124819983956,1646411966.190482,1646411966.292256,64.0
45,-0.8737763164392655,-0.024285642073673102,0.11955816031126372,-0.02210168178252189,1646411966.179996,1646411966.293625,194.0
48,-1.5345151832105077,-0.014827742068928286,0.2004573872137353,-0.0019172598875903113,1646411966.217217,1646411966.3174798,18.0
47,-0.8715629520569829,-0.024401404689142835,0.13330471641176256,-0.022110427876976133,1646411966.203663,1646411966.321054,264.0
49,1.8396976121316961,-0.009877763802118434,-0.14744117928234043,-0.03405302813208846,1646411966.2416189,1646411966.362564,189.0
