interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,fb7afff3-59b9-4ca9-ab0e-43bea4a64ce2,3,1646414727.433932,1646414727.730438,40.0
25,fb7afff3-59b9-4ca9-ab0e-43bea4a64ce2,3,1646414727.433932,1646414727.730438,40.0
25,56076323-6f00-44d0-a409-1d6a06ee008c,12,1646414727.456071,1646414727.7327108,31.0
25,bb654d8e-fbb7-4a71-ac55-72871a0799e7,11,1646414727.42623,1646414727.7353442,61.0
25,15b03636-d2ac-46ef-89e7-ae188299a387,14,1646414727.4400609,1646414727.742555,155.0
25,fbfce58d-0f05-433a-9082-f6dc6c7ba4de,1,1646414727.466169,1646414727.7521,221.0
25,bd94c29d-ac0e-446f-81f9-470674fe9bfd,13,1646414727.444982,1646414727.752993,168.0
25,540c34f2-501d-4fb3-8593-026045be64f2,9,1646414727.435928,1646414727.750853,130.0
25,4014fcfb-c863-4131-b850-0038e9e27b49,6,1646414727.4257128,1646414727.757994,153.0
25,5c42f386-f4d1-4302-86a7-420c278884c4,15,1646414727.4508412,1646414727.758452,158.0
25,78fc1ca1-8913-409e-a6f4-c18d549a55fe,5,1646414727.465894,1646414727.758826,136.0
25,933fc352-93b2-4cd9-8a15-8b1114128a94,7,1646414727.450623,1646414727.765635,152.0
25,0b59e863-061c-43ea-851b-cf90aacc1b3d,17,1646414727.788011,1646414727.967672,337.0
25,aae0005c-5897-4200-b865-5fb6cb794f54,2,1646414727.444103,1646414727.773487,500.0
25,cff3fab7-34f1-465d-8838-0ace7f8663c5,10,1646414727.4564748,1646414727.7847722,500.0
25,b8cea9c0-fbba-4c40-b479-1aab802a7c6c,8,1646414727.423805,1646414727.780898,500.0
25,68395070-e25b-4c00-8c35-d9786ee20a83,4,1646414727.5620449,1646414727.816628,342.0
25,770ceb89-78bf-49f2-b3ca-e46fd24efa20,22,1646414727.733384,1646414727.895756,131.0
25,0babe19c-e7a6-4162-9dd5-92a2235cb2d3,19,1646414727.738262,1646414727.900222,177.0
25,073142c9-c351-469a-b8a8-0d57df1ea91d,21,1646414727.738246,1646414727.9136431,222.0
25,afccd814-2b8e-4991-8d9b-66a067257489,23,1646414727.75935,1646414727.928075,139.0
25,6c2462ea-9124-44aa-846f-f88f6d90ebf9,16,1646414727.771608,1646414727.9449542,132.0
25,cda6d1d0-eed8-4e8f-8161-a716505a82d6,25,1646414727.769121,1646414727.947155,162.0
25,a839434d-de3b-449e-820b-bb0588f19d05,18,1646414727.7596521,1646414727.951391,274.0
25,5cf193cb-f8a5-4dcf-8622-f1f1f6d26a1b,20,1646414727.775209,1646414727.954168,212.0
25,51ff5a86-e382-499c-a48f-37638d372494,26,1646414727.7933161,1646414727.9603992,194.0
50,fb7afff3-59b9-4ca9-ab0e-43bea4a64ce2,3,1646414727.433932,1646414727.730438,40.0
50,56076323-6f00-44d0-a409-1d6a06ee008c,12,1646414727.456071,1646414727.7327108,31.0
50,bb654d8e-fbb7-4a71-ac55-72871a0799e7,11,1646414727.42623,1646414727.7353442,61.0
50,15b03636-d2ac-46ef-89e7-ae188299a387,14,1646414727.4400609,1646414727.742555,155.0
50,2f5f094d-ea35-40e5-8afd-1cc754545744,38,1646414728.103603,1646414728.198215,123.0
50,2fe5a21a-fb4f-4283-8132-d4129b64f6fc,48,1646414728.275004,1646414728.3857129,161.0
50,540c34f2-501d-4fb3-8593-026045be64f2,9,1646414727.435928,1646414727.750853,130.0
50,4014fcfb-c863-4131-b850-0038e9e27b49,6,1646414727.4257128,1646414727.757994,153.0
50,5c42f386-f4d1-4302-86a7-420c278884c4,15,1646414727.4508412,1646414727.758452,158.0
50,78fc1ca1-8913-409e-a6f4-c18d549a55fe,5,1646414727.465894,1646414727.758826,136.0
50,933fc352-93b2-4cd9-8a15-8b1114128a94,7,1646414727.450623,1646414727.765635,152.0
50,56b236be-7cf1-4071-b0d3-bff5e993474c,31,1646414727.959151,1646414728.0486798,137.0
50,3ec3d9e1-25a5-4589-93db-44d8fd91178d,39,1646414728.117913,1646414728.215314,156.0
50,bb2529e8-9666-4cd7-9d2a-5e1ebc9ac30b,28,1646414727.839396,1646414727.978111,146.0
50,af3ada24-83fb-454a-ac8a-908bd82ed084,42,1646414728.175172,1646414728.276991,162.0
