interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,8d70a60b-8c09-4a42-97f5-3c27b8d4c889,1,1646408716.6776462,1646408717.097853,12.0
25,8d70a60b-8c09-4a42-97f5-3c27b8d4c889,1,1646408716.6776462,1646408717.097853,12.0
25,11b39390-c0e4-439e-ab64-3cab855a6b6a,15,1646408716.7465222,1646408717.0971148,35.0
25,f3c9f053-fd4f-40d5-8af3-b3f905bb19b9,11,1646408716.734667,1646408717.098805,9.0
25,0bf6ee53-ff94-416e-9149-7e792deafbdc,9,1646408716.6813672,1646408717.099921,21.0
25,27e3aeaa-4391-468b-b82a-17600ca76156,8,1646408716.68113,1646408717.102049,39.0
25,9cf17bde-16fb-47dd-9337-ab0b38eec0f7,2,1646408716.744422,1646408717.1026719,12.0
25,0f8fa4cd-302d-4577-8a18-b30270b87eee,13,1646408716.7247958,1646408717.102649,28.0
25,57208c99-7016-4220-b51a-a69b0584094f,0,1646408716.7440572,1646408717.105331,28.0
25,0ea7f381-67db-4d02-bda1-1365c8d7d942,14,1646408716.740036,1646408717.104853,32.0
25,eab2ce0e-a608-4c6c-90e4-618c199a082b,6,1646408716.739389,1646408717.108638,30.0
25,4526c37b-a376-4990-97fb-e08d381e16d1,3,1646408716.6825118,1646408717.109361,36.0
25,d09c392f-cd29-493b-a9dd-f51d9d75ba43,12,1646408716.736834,1646408717.109719,37.0
25,aafd75e2-578a-4189-9486-6cbca1a008e1,5,1646408716.7013729,1646408717.114686,51.0
25,3fd8fc49-f947-4d78-9369-176c50ca5e89,25,1646408717.1535869,1646408717.3319669,29.0
25,820d5fac-f93e-44d3-b291-06c759cfa487,10,1646408716.743503,1646408717.1253061,44.0
25,d83682c9-2102-465c-beed-de532d0353f0,4,1646408716.7451131,1646408717.136319,37.0
25,9ea65224-8413-44d6-a516-b20aeee0c28c,21,1646408717.101372,1646408717.310843,14.0
25,c0971fc7-69e4-467f-b0dc-e35a410b60b4,20,1646408717.105414,1646408717.310654,28.0
25,0eb57e2b-55c6-45e8-9322-6b53552bc21f,23,1646408717.1022022,1646408717.308374,11.0
25,f44a8558-f6dc-44be-b378-122748beb93f,19,1646408717.112206,1646408717.3131719,19.0
25,657ccaf4-5a83-4fed-bf95-20412d41befb,18,1646408717.100296,1646408717.3143082,67.0
25,47990a95-0f2a-4bc8-a5f6-d03379f5da1f,22,1646408717.112166,1646408717.314573,46.0
25,5eb13869-b5ef-456f-b39a-59bae2155704,17,1646408717.10451,1646408717.309692,66.0
25,2d05a99d-30fd-4d45-9f78-c2f51dfb135a,16,1646408717.109489,1646408717.3170292,46.0
25,e1b787c1-a0b9-4932-a8e9-e90d78278690,24,1646408717.141311,1646408717.32478,18.0
50,8d70a60b-8c09-4a42-97f5-3c27b8d4c889,1,1646408716.6776462,1646408717.097853,12.0
50,813f2c7e-e667-443b-a62c-9cc481a07918,40,1646408717.638842,1646408717.781427,27.0
50,f3c9f053-fd4f-40d5-8af3-b3f905bb19b9,11,1646408716.734667,1646408717.098805,9.0
50,0bf6ee53-ff94-416e-9149-7e792deafbdc,9,1646408716.6813672,1646408717.099921,21.0
50,66790616-2cbe-4d29-bd46-d9d41b849fda,34,1646408717.451604,1646408717.580359,12.0
50,9cf17bde-16fb-47dd-9337-ab0b38eec0f7,2,1646408716.744422,1646408717.1026719,12.0
50,0f8fa4cd-302d-4577-8a18-b30270b87eee,13,1646408716.7247958,1646408717.102649,28.0
50,57208c99-7016-4220-b51a-a69b0584094f,0,1646408716.7440572,1646408717.105331,28.0
50,4fbc1fd4-9840-443d-ae98-d70be228c0ff,47,1646408717.8138812,1646408717.960587,28.0
50,eab2ce0e-a608-4c6c-90e4-618c199a082b,6,1646408716.739389,1646408717.108638,30.0
50,ba76aa32-9d34-46f6-850b-229b7a133734,39,1646408717.608547,1646408717.745905,16.0
50,62383944-83f3-436d-ba20-a8c2bfb5f50f,37,1646408717.555542,1646408717.689652,14.0
50,07fabaa6-47c1-4bdb-ac42-aec21106b51a,28,1646408717.240148,1646408717.390014,13.0
50,3fd8fc49-f947-4d78-9369-176c50ca5e89,25,1646408717.1535869,1646408717.3319669,29.0
50,7ac7b50a-f6a5-4af8-be19-884e66be10ad,49,1646408717.856535,1646408718.009275,17.0
50,7041164a-a002-49bc-bcbd-89567b72604d,38,1646408717.58527,1646408717.728,29.0
50,9ea65224-8413-44d6-a516-b20aeee0c28c,21,1646408717.101372,1646408717.310843,14.0
50,c0971fc7-69e4-467f-b0dc-e35a410b60b4,20,1646408717.105414,1646408717.310654,28.0
50,0eb57e2b-55c6-45e8-9322-6b53552bc21f,23,1646408717.1022022,1646408717.308374,11.0
50,f44a8558-f6dc-44be-b378-122748beb93f,19,1646408717.112206,1646408717.3131719,19.0
50,81831b69-05ab-4df3-b5f5-b6b95b82b7fc,48,1646408717.833857,1646408717.9827461,25.0
50,c4ce2980-8414-45fb-893a-5d5d93746639,30,1646408717.363724,1646408717.481858,21.0
50,f0e74e8c-317b-4e42-8cdf-bff76e7759bc,35,1646408717.4769962,1646408717.599582,15.0
50,5ddc709e-29c4-4e0a-8748-6ab326c467a8,32,1646408717.406768,1646408717.537739,28.0
50,e1b787c1-a0b9-4932-a8e9-e90d78278690,24,1646408717.141311,1646408717.32478,18.0
75,8d70a60b-8c09-4a42-97f5-3c27b8d4c889,1,1646408716.6776462,1646408717.097853,12.0
75,5dc9d9ff-e34d-4e8b-a81b-2827b24d52c2,68,1646408718.2769651,1646408718.3910558,23.0
75,f3c9f053-fd4f-40d5-8af3-b3f905bb19b9,11,1646408716.734667,1646408717.098805,9.0
75,0bf6ee53-ff94-416e-9149-7e792deafbdc,9,1646408716.6813672,1646408717.099921,21.0
75,66790616-2cbe-4d29-bd46-d9d41b849fda,34,1646408717.451604,1646408717.580359,12.0
75,9cf17bde-16fb-47dd-9337-ab0b38eec0f7,2,1646408716.744422,1646408717.1026719,12.0
75,3f411163-d1f4-4bf9-92dd-faf0d6658c46,59,1646408718.073855,1646408718.2000341,20.0
75,42fbb00c-ac97-4319-96d2-7ff62e9c7eda,69,1646408718.302347,1646408718.420969,16.0
75,f97c32b4-eb13-469a-a1a2-506e7165fc56,64,1646408718.179451,1646408718.295928,21.0
75,ebd00068-68c4-41f5-afdc-d810e043a189,71,1646408718.3367538,1646408718.4571369,15.0
75,ba76aa32-9d34-46f6-850b-229b7a133734,39,1646408717.608547,1646408717.745905,16.0
75,62383944-83f3-436d-ba20-a8c2bfb5f50f,37,1646408717.555542,1646408717.689652,14.0
75,07fabaa6-47c1-4bdb-ac42-aec21106b51a,28,1646408717.240148,1646408717.390014,13.0
75,c8157911-94f0-4614-8779-8eb48ef59550,52,1646408717.921626,1646408718.060978,22.0
75,7ac7b50a-f6a5-4af8-be19-884e66be10ad,49,1646408717.856535,1646408718.009275,17.0
75,39faf5c7-4aac-45cd-9cc1-a6d31c0c7686,57,1646408718.0330691,1646408718.158232,23.0
75,9ea65224-8413-44d6-a516-b20aeee0c28c,21,1646408717.101372,1646408717.310843,14.0
75,5062497f-6aa8-466e-90dc-b48da2e96d5e,65,1646408718.1982741,1646408718.3100421,11.0
75,0eb57e2b-55c6-45e8-9322-6b53552bc21f,23,1646408717.1022022,1646408717.308374,11.0
