interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,296dde97-e122-47fd-acad-ddc03d0d9065,0,1646405961.178656,1646405961.4917068,19.0
25,296dde97-e122-47fd-acad-ddc03d0d9065,0,1646405961.178656,1646405961.4917068,19.0
25,ea8e883a-e202-4d99-b83f-0cdd7ee53433,10,1646405961.206385,1646405961.51341,43.0
25,e779d13a-ed64-4b7c-885f-21b1b69e1190,5,1646405961.214016,1646405961.514544,133.0
25,a34cfc0c-72da-4d53-a1e3-4d53a9c07007,6,1646405961.177048,1646405961.517098,114.0
25,f2d4f573-07f9-4e59-9c16-5e5e24885fb3,7,1646405961.203504,1646405961.5178308,98.0
25,38e11dbb-6b52-4115-8a35-98326f059df8,13,1646405961.198438,1646405961.519379,125.0
25,47ca91c1-b151-45b0-834c-bba49d691759,15,1646405961.204629,1646405961.520905,117.0
25,76b3d15e-799c-4417-bf5e-0c90fbfd354d,8,1646405961.20242,1646405961.525155,240.0
25,b6b0b70c-bba9-41e3-bc24-ca0e348117af,1,1646405961.190121,1646405961.5235891,330.0
25,2a8c9d83-6315-4175-869a-a19c62382807,12,1646405961.20305,1646405961.526103,281.0
25,27a1fafa-19bc-4318-9822-bd58ea16d1c8,14,1646405961.2161121,1646405961.5309389,12.0
25,0aec6953-7223-4d53-bef6-5fab8e1c28a8,11,1646405961.242303,1646405961.53942,116.0
25,d37f53d7-d438-4daf-9d5e-0a0d6f08a653,4,1646405961.259698,1646405961.540043,26.0
25,1af4ece6-779e-433c-885b-bd8c3db04526,2,1646405961.1758552,1646405961.539607,427.0
25,b1259183-c2a4-4f6f-9818-79d672beaf82,9,1646405961.1981592,1646405961.5426948,421.0
25,63c99e7f-2079-4eab-ae55-fcc481a92d64,28,1646405961.6030111,1646405961.766164,92.0
25,43630b22-9330-425e-9ef7-0d1e3f0ca2b8,16,1646405961.496741,1646405961.676322,87.0
25,7f190641-429a-48f7-830a-c7383d4d5784,25,1646405961.526921,1646405961.726955,126.0
25,5e261cbf-f4fb-4038-b28f-2c5ce56a8be4,18,1646405961.5277371,1646405961.745995,185.0
25,8f821a11-e124-4554-a501-30d3ccaec68e,19,1646405961.528743,1646405961.751636,149.0
25,28aff1a7-028e-4305-8038-d131dd74403e,17,1646405961.527261,1646405961.75504,205.0
25,fb02d88f-f21d-4edb-9b67-b3a37b0876c8,22,1646405961.559406,1646405961.7597198,16.0
25,bbe83bfc-72f3-4d5c-923d-9572872f8015,23,1646405961.544408,1646405961.759716,129.0
25,e06bb4d8-32b8-495d-94b7-be0248efaa6e,24,1646405961.542148,1646405961.762671,186.0
25,b55d7940-2328-466e-8d9d-dd5c507e0c7f,20,1646405961.541705,1646405961.765067,124.0
50,296dde97-e122-47fd-acad-ddc03d0d9065,0,1646405961.178656,1646405961.4917068,19.0
