birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
14,0.7306252174374053,0.028278337443108148,0.08629823911982812,-0.01040163006290886,1646411518.353462,1646411518.620853,41.0
12,-2.227609522361007,-0.04797990233078286,-0.08334951543018224,-0.012761479372751072,1646411518.354857,1646411518.623667,19.0
13,-0.09033096855073008,-0.03724043560209155,-0.07522594850911235,-0.009233308762412885,1646411518.3513348,1646411518.6293619,14.0
6,0.6305071825157293,0.01608388131597395,-0.1669328789805752,-0.009397017879886817,1646411518.384029,1646411518.6370208,48.0
4,1.5832983372219247,-0.02804107320876752,0.08952866209889423,0.048810472506988,1646411518.38873,1646411518.638915,25.0
11,-2.313918922500661,0.007747513101012474,0.19678647426148607,-0.028661342449205908,1646411518.378865,1646411518.638958,15.0
9,0.5178517281870398,-0.008855671965820912,0.12151841050985776,-0.03668380245747484,1646411518.3719301,1646411518.639877,21.0
10,-0.9772731925803673,0.026255348563000297,-0.03855007230471644,0.012661762860354975,1646411518.388067,1646411518.6419258,45.0
2,1.984136886289669,0.04065803752513723,-0.20615671684490375,-0.01774794099795759,1646411518.385671,1646411518.643135,21.0
3,0.42867628042222927,-0.04904263093902592,0.01778815140811421,-0.04551695665928021,1646411518.382257,1646411518.643307,12.0
7,1.7063683395109357,0.046048376923139636,0.1478178741668982,-0.0034881854188743913,1646411518.392419,1646411518.643573,42.0
1,-1.9036471658687864,-0.03744350962540959,-0.18721689860552948,0.04241736537911446,1646411518.351289,1646411518.643872,38.0
15,-0.25859594213215775,-0.03974508826423322,0.14621880572369447,-0.0448971435063812,1646411518.366496,1646411518.6465979,19.0
0,0.22065091340480514,-0.011445516684554957,0.086365575563672,-0.03969702719304479,1646411518.378536,1646411518.655113,32.0
8,0.7285327091153522,-0.007552634593326932,-0.16994238793402594,-0.010136890604266188,1646411518.387181,1646411518.6519392,25.0
5,1.5246445366095078,-0.016642826661276734,0.11813485481637173,0.039914950291480525,1646411518.491155,1646411518.6874912,25.0
19,1.3261950499456314,0.044673849664725915,0.1052018863336612,-0.039705464129021234,1646411518.62659,1646411518.75927,14.0
23,-0.07785342685020291,0.008572990809605587,0.07960195374394138,0.03305361655523979,1646411518.64189,1646411518.790373,29.0
24,1.8038111112467807,-0.035954476643660194,0.044482461786590405,-0.04284290210159846,1646411518.6406772,1646411518.788532,32.0
22,-1.913599428407803,0.04818516697290316,-0.000639890797744791,0.04337873280851508,1646411518.644962,1646411518.794713,19.0
21,-0.7734036201130907,0.03441433389162729,-0.05959085960961916,0.03125945181339866,1646411518.64094,1646411518.7955909,73.0
18,-1.2082003513026274,-0.03201001219868649,0.08345798411206304,0.0429153410267053,1646411518.64628,1646411518.798229,14.0
20,-1.2497282284601954,0.03397563614807718,0.08760929079546839,-0.03427714408162094,1646411518.645056,1646411518.800213,29.0
16,0.11220429353514483,0.03199105873251784,0.11114467234050882,0.03731535519334021,1646411518.657393,1646411518.805444,31.0
25,0.8166663544315004,0.02894881239869845,0.08363905896446457,-0.010774560156715837,1646411518.669727,1646411518.807929,16.0
17,-1.2990364857357568,-0.00879875529957519,0.025944755060905544,-0.013896332994778098,1646411518.664854,1646411518.808383,39.0
26,0.9064689945133807,0.027337574521534097,0.08296595598557921,-0.01042595568152471,1646411518.689227,1646411518.8182049,14.0
27,-2.234597383281197,-0.04708702638525988,-0.08345263862857728,-0.012192045140149,1646411518.713564,1646411518.835645,10.0
28,-2.309869233586727,-0.04697732956210551,-0.08238908995510809,-0.013411722279909555,1646411518.778213,1646411518.865674,11.0
29,1.6711652793379628,-0.028390794707140742,0.09526900032016031,0.049661604353480014,1646411518.8196049,1646411518.897242,23.0
30,-0.022482067659342617,-0.03797591575688933,-0.0857405617886873,-0.01111689996980168,1646411518.8319519,1646411518.9238038,49.0
31,0.690346646081744,0.01754039680659275,-0.17539081073969548,-0.009663684937698758,1646411518.8441222,1646411518.934026,14.0
32,-2.1452752836792186,-0.04819084862401118,-0.07331264233969016,-0.013120787351635072,1646411518.8552818,1646411518.935311,21.0
33,1.6546532115168622,-0.02987619237525294,0.06461013076500602,0.048836252548268504,1646411518.865684,1646411518.943171,11.0
34,0.45729676839166916,-0.008636188463022262,0.11608033943271034,-0.0361809612852694,1646411518.877522,1646411518.957804,17.0
35,-2.2879813531949904,-0.04752955975072932,-0.08814145517937923,-0.013163066262200051,1646411518.890112,1646411518.978125,71.0
36,1.868353492745777,0.041022662175176354,-0.2095,-0.017758962885730405,1646411518.905992,1646411518.989698,50.0
37,0.7910515609013193,0.03070905371887104,0.09465412254424843,-0.0100747790418021,1646411518.929494,1646411519.005045,57.0
38,-0.0681481206254087,-0.03823585071264398,-0.08596037854970476,-0.009970097617308646,1646411518.943174,1646411519.023828,31.0
39,-2.202589424665266,0.009180842737219079,0.2095,-0.026845482903090676,1646411518.969846,1646411519.0556958,42.0
40,-1.0498194271628494,0.024218632707764892,-0.01900110372363591,0.011044545188343146,1646411518.969541,1646411519.062177,27.0
