interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,dc135b8d-d651-4dcd-868f-aacbc436dffd,6,1646412095.178443,1646412095.442493,43.0
25,dc135b8d-d651-4dcd-868f-aacbc436dffd,6,1646412095.178443,1646412095.442493,43.0
25,4f4a743f-e5a9-4d68-9e77-056d3f4a770d,0,1646412095.179888,1646412095.4401479,90.0
25,06286539-244c-4f83-b5e8-9cfcb07c3c31,4,1646412095.206683,1646412095.478765,25.0
25,906b085f-d786-4ac7-aa14-732b8c4a7ee7,10,1646412095.179252,1646412095.468427,318.0
25,80192a49-228c-4806-b5d4-f99a23ac3053,12,1646412095.179343,1646412095.48686,303.0
25,2521230e-ac4d-497d-8d5d-049fb2ea661c,7,1646412095.208993,1646412095.5002592,57.0
25,3b584662-bfed-4514-a204-ac5bb6fecaaf,5,1646412095.1767879,1646412095.501448,435.0
25,7cf31450-5276-41b0-a564-ae86dff3261c,14,1646412095.2119958,1646412095.5001879,63.0
25,e9987856-b70c-4aad-85fa-c67f475d4ea7,11,1646412095.2043562,1646412095.508512,190.0
25,f8223929-20bc-47fc-93c2-0d73dcaaa447,3,1646412095.2096949,1646412095.517758,209.0
25,2d7994df-ff8d-45bf-b02f-fe886bc326ab,15,1646412095.217649,1646412095.520349,223.0
25,1d1b9b6f-7ca3-4741-8683-85e39af38b42,8,1646412095.245263,1646412095.523541,185.0
25,481f9f2d-d373-4848-a688-dca3d10e9f98,13,1646412095.242097,1646412095.5320919,258.0
25,07febd7e-a6a8-49d0-a0ea-ceb382f7724a,23,1646412095.5535092,1646412095.747185,376.0
25,d2838e3e-7220-4ad1-95b8-dd8bd0546f73,9,1646412095.2421231,1646412095.551491,500.0
25,874d3abd-d022-4113-9472-06f6bb5cfe22,1,1646412095.307156,1646412095.580193,378.0
25,8f9c9077-bf5b-44c4-8e90-ceb4948af4ef,16,1646412095.448371,1646412095.606497,154.0
25,a073833a-af8f-4c61-9bf4-26e08e998db4,24,1646412095.481982,1646412095.6458318,134.0
25,393d01b0-348c-4458-a386-01cee56a5f3b,21,1646412095.510911,1646412095.6605818,17.0
25,20be4e04-7231-4067-8f88-ee1aca44bd0b,26,1646412095.5338938,1646412095.697773,162.0
25,8b675f12-4d71-4903-90c2-a0afd31a0b7e,17,1646412095.533443,1646412095.703022,20.0
25,41f62614-affe-43e0-bc93-9bbc9b006acd,19,1646412095.490803,1646412095.708354,500.0
25,e3396f5b-a7f1-442d-a310-1a9ff654b876,28,1646412095.575972,1646412095.728926,40.0
25,5e03eb29-d480-4e9f-9800-dbe7a4f0039f,22,1646412095.519914,1646412095.731095,500.0
25,dab86a63-44e5-4dfc-9bb5-bb63748a9901,27,1646412095.554208,1646412095.738875,246.0
