interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,4fc76e5e-f11a-4e4b-a224-7d5f198ff520,6,1646411780.61777,1646411780.91012,74.0
25,4fc76e5e-f11a-4e4b-a224-7d5f198ff520,6,1646411780.61777,1646411780.91012,74.0
25,bda255cc-a4fa-41b9-8c35-be65f8ed966d,0,1646411780.6230552,1646411780.9374871,12.0
25,4645d4ae-79f6-4058-b6c5-b96b7a7e45b3,9,1646411780.6282072,1646411780.942346,47.0
25,964c1167-7cf5-487d-b212-048dfc414db8,26,1646411780.997205,1646411781.168988,105.0
25,f154e60d-725a-49e3-9786-0fa1bd044bec,13,1646411780.6424031,1646411780.948203,30.0
25,018f50a2-ad3e-47f4-b294-0caef9bb880b,12,1646411780.627019,1646411780.948777,27.0
25,0d785ed7-4e9a-4c94-b379-4d77f0a92694,3,1646411780.628085,1646411780.9488199,10.0
25,b522792f-d0e6-41dc-bbfa-01aa10d12326,5,1646411780.6366222,1646411780.9490728,76.0
25,2dbd6a7a-e023-4cc7-9bce-2a352795a5d3,15,1646411780.627948,1646411780.951895,21.0
25,4e1e01a3-7f11-4fae-88ed-26a74059c41d,14,1646411780.635885,1646411780.953412,36.0
25,56acaf9a-0089-49e6-9cc0-2eb06b95e5d8,7,1646411780.6253939,1646411780.953616,31.0
25,f644328a-58c6-414c-a92f-775cf48e626c,8,1646411780.654679,1646411780.96628,92.0
25,94a726b0-0998-4d03-823e-12035a4dc26d,10,1646411780.703582,1646411780.966306,19.0
25,83162628-4ace-4407-80fc-d64f4af8a036,4,1646411780.675016,1646411780.971235,121.0
25,bbf3251f-c6ff-4e6e-a2cc-0df67c693cb9,11,1646411780.703389,1646411780.97612,55.0
25,f4070f91-6514-4264-806b-6b27266b8b86,1,1646411780.709609,1646411780.979577,49.0
25,e016a80a-51a6-4981-a5ad-7b7f7df65d14,23,1646411780.9444401,1646411781.117057,44.0
25,a873c127-082f-42bc-99d5-e62031e5e0df,16,1646411780.939617,1646411781.11992,124.0
25,00ebf413-77a5-4643-b08d-5bf958fdfb6e,20,1646411780.944708,1646411781.1283221,55.0
