birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
0,2.3615976027941508,-0.014353329917809722,-0.09139788606915032,-0.005631797020562192,1646409294.638728,1646409295.014894,40.0
8,-0.7518148336720956,-0.04958900277231713,-0.08139468896955818,0.020494406060402842,1646409294.627439,1646409295.014297,112.0
2,1.3297527652166936,-0.008328510433994761,0.19228780147904626,-0.008403949263045066,1646409294.6754339,1646409295.05451,39.0
1,-2.0035289954179345,0.029824357778867452,0.12574408550381014,0.016858886011411972,1646409294.672144,1646409295.0554812,251.0
6,1.7949463353751551,0.0483456859524988,-0.19650962203511282,-0.0245326782758187,1646409294.71432,1646409295.0653539,41.0
10,2.091267933824692,0.017763317298872955,-0.13252377102927865,-0.04407218125829731,1646409294.683754,1646409295.065869,314.0
3,-0.7308015813759641,-0.01887231112492236,0.10508450072072936,-0.048561981525568725,1646409294.670599,1646409295.07283,305.0
15,-0.9843372593355488,0.026133246807370933,-0.08099215203603041,0.008342129888265201,1646409294.7521641,1646409295.077738,36.0
7,-1.624691349324883,-0.010507798427284276,0.16295259386519526,-0.010219031943430969,1646409294.6902359,1646409295.083524,309.0
14,2.2566521533908666,0.008419092904191426,-0.0383964966091207,0.017272164821879307,1646409294.699789,1646409295.091275,335.0
9,1.2202165711334607,0.014841012750601235,0.13802756790504092,-0.023984828306329656,1646409294.733818,1646409295.095636,325.0
4,-1.8004876614642913,0.01668115431065921,-0.1442982031219624,0.04895736290577904,1646409294.728887,1646409295.1110568,371.0
12,-2.0733965480023198,0.020790735133010135,0.16983618462925268,-0.049644451716929085,1646409294.697075,1646409295.122207,500.0
13,-0.30061232428675133,0.03923520928458761,-0.1310882259907796,0.02375703860247319,1646409294.716243,1646409295.1230469,500.0
5,-1.1833029167116422,-0.01295518757473725,0.2054321947227936,0.020228253715420752,1646409294.680035,1646409295.124496,500.0
11,1.2836503251001892,-0.026839619672626793,-0.18271639670954426,0.0286661505096385,1646409294.7876852,1646409295.1264331,358.0
16,1.3562569061086558,-0.0446731962780934,0.01656922470147104,0.007048685456541345,1646409295.017149,1646409295.195064,23.0
17,-0.23015636803374884,-0.0170965916659932,0.01388320181354244,-0.01734537185785469,1646409295.0171,1646409295.2282119,254.0
20,1.3938261702086376,-0.042953169787679435,0.09261891481031229,0.03875059835842477,1646409295.059575,1646409295.253799,203.0
18,1.4938425537028146,0.04909087554809685,-0.07083757789930792,0.004030940523142401,1646409295.0604858,1646409295.270698,211.0
22,1.2131595734621277,-0.02658736241684441,0.16604730409665155,0.006941070690897999,1646409295.080346,1646409295.2792408,123.0
25,2.4,-0.013082313768694787,-0.09692614772613696,-0.0058146821063938875,1646409295.0829592,1646409295.2938318,117.0
23,0.7460269897228362,0.037595365780123735,0.03459300897785275,0.04232664861370326,1646409295.098529,1646409295.32749,197.0
19,0.0903627529459623,-0.04969865117784651,-0.06704730742950449,0.036533278714878145,1646409295.12521,1646409295.329945,32.0
21,0.11475956823788147,0.04682416154755059,-0.14271342040687873,-0.03461877103805619,1646409295.129826,1646409295.346226,267.0
24,-1.1628729962338178,0.01106596384719375,-0.10076066224214213,0.025376815707048014,1646409295.113857,1646409295.3462772,200.0
28,1.2081948686907966,-0.00857865891037015,0.18058357418483006,-0.007585603666112772,1646409295.199389,1646409295.36433,35.0
27,2.379940272616329,-0.012842269137493615,-0.09019057135301978,-0.007223690666571357,1646409295.169974,1646409295.369405,223.0
26,2.4,-0.014391221463579821,-0.08761697306724009,-0.005674858333557017,1646409295.138881,1646409295.38215,349.0
29,-2.0040771571189633,0.029941120142413596,0.12367449885577879,0.01786599788005591,1646409295.236862,1646409295.43387,348.0
30,1.3711832482122235,-0.0073279081590852425,0.18538568437976058,-0.009296781481370852,1646409295.299444,1646409295.481482,201.0
31,1.9648170852463587,0.01606653480196055,-0.1297011401046412,-0.044261512589763734,1646409295.334163,1646409295.4917262,102.0
