interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,3a3d80f9-63ee-4732-9078-cbdd2c633879,0,1646413653.762191,1646413654.052107,31.0
25,3a3d80f9-63ee-4732-9078-cbdd2c633879,0,1646413653.762191,1646413654.052107,31.0
25,c064dcf4-1a6d-4bf2-9fbf-071a611f76ae,1,1646413653.75029,1646413654.071745,28.0
25,4ef314d4-b8e5-416a-8b32-69cb34abea5d,11,1646413653.748103,1646413654.072246,15.0
25,d360668f-2910-4e4a-a547-03043c3758cb,3,1646413653.754855,1646413654.064227,32.0
25,d78601ea-4703-4a1b-bbce-dbf7e0074ec4,12,1646413653.7539499,1646413654.07978,16.0
25,cb396c7a-2c9c-45da-ab35-91a488b0e145,9,1646413653.75333,1646413654.0833569,13.0
25,3a8b8931-49b1-4150-8643-6960789cd346,2,1646413653.7501702,1646413654.083331,22.0
25,8a690833-fcb2-40ae-a654-232b654dd81e,5,1646413653.748969,1646413654.08372,22.0
25,34af50a2-905a-4772-886c-8daaae3a6974,8,1646413653.772834,1646413654.0853581,38.0
25,3eef844b-0c4d-4eb5-80bb-971fb0c9ec3d,14,1646413653.754049,1646413654.086616,43.0
25,04bb1abf-c040-404b-bb28-12fafa70fc8a,4,1646413653.7618408,1646413654.080044,24.0
25,0a43d8e3-2012-4cfc-aae9-2c3dde6cdb86,13,1646413653.78485,1646413654.0850198,30.0
25,4e41e6a5-7349-4eec-b6fe-22036b83f4b5,10,1646413653.772979,1646413654.094632,32.0
25,c5bea753-c28b-4d62-be5f-a8a5989c17bc,7,1646413653.773237,1646413654.0898921,18.0
25,75b9f2c1-aa3d-4fe1-9b1b-b694b8262cd5,15,1646413653.769705,1646413654.097255,52.0
25,78d2acb4-9d00-4381-b7ab-e6edfe3652c2,6,1646413653.813877,1646413654.100894,77.0
25,8901d035-5c48-43ee-b7ca-9bf6bcb2c6c3,21,1646413654.075092,1646413654.23866,51.0
25,6ca1ac90-1c38-4ae7-bf4e-cc8fccc83385,18,1646413654.074112,1646413654.2415528,33.0
25,7ec9133e-5e2f-4ebb-b898-9ebeab399683,16,1646413654.072458,1646413654.2429419,41.0
25,60f125df-57aa-4980-abad-0ed086c90200,19,1646413654.08193,1646413654.245952,18.0
25,82327246-6cd9-4110-9d36-a4b63401d0a5,20,1646413654.0856829,1646413654.245586,17.0
25,8d5208d2-2edc-45f8-a7a8-82bd3e4773bf,22,1646413654.079381,1646413654.246764,34.0
25,c32a0bd1-7d33-46a6-858e-665548bf37c6,23,1646413654.085356,1646413654.250208,14.0
25,21ff5c5d-ee5a-4b10-871e-a47825cfe3f0,24,1646413654.0892642,1646413654.2495072,36.0
25,08c1d697-f74e-48b9-9f44-61675b5b5273,25,1646413654.112324,1646413654.258368,50.0
50,3a3d80f9-63ee-4732-9078-cbdd2c633879,0,1646413653.762191,1646413654.052107,31.0
50,c064dcf4-1a6d-4bf2-9fbf-071a611f76ae,1,1646413653.75029,1646413654.071745,28.0
50,4ef314d4-b8e5-416a-8b32-69cb34abea5d,11,1646413653.748103,1646413654.072246,15.0
50,e77cf330-5a91-4ffd-90e2-ae2672974751,49,1646413654.657713,1646413654.744831,11.0
50,d78601ea-4703-4a1b-bbce-dbf7e0074ec4,12,1646413653.7539499,1646413654.07978,16.0
50,cb396c7a-2c9c-45da-ab35-91a488b0e145,9,1646413653.75333,1646413654.0833569,13.0
50,3a8b8931-49b1-4150-8643-6960789cd346,2,1646413653.7501702,1646413654.083331,22.0
50,8a690833-fcb2-40ae-a654-232b654dd81e,5,1646413653.748969,1646413654.08372,22.0
50,2446a8b7-a2e8-4249-adf2-cd21b29a5d86,42,1646413654.540791,1646413654.640496,11.0
50,571740c5-502c-4fc1-8bcf-2f7d6922b2c9,38,1646413654.447704,1646413654.537178,17.0
50,04bb1abf-c040-404b-bb28-12fafa70fc8a,4,1646413653.7618408,1646413654.080044,24.0
50,0a43d8e3-2012-4cfc-aae9-2c3dde6cdb86,13,1646413653.78485,1646413654.0850198,30.0
50,0f088771-c2f5-4ab5-b209-9bbe581bb935,50,1646413654.670326,1646413654.756916,18.0
50,c5bea753-c28b-4d62-be5f-a8a5989c17bc,7,1646413653.773237,1646413654.0898921,18.0
50,d5b1c2c5-537f-4552-a30c-dcb67a92ad45,30,1646413654.292971,1646413654.390592,10.0
50,6093cf7d-add8-4401-893c-76f77ec04cbd,27,1646413654.17946,1646413654.308,25.0
50,c52acbff-2ca2-4ce6-a972-1a67ae853e93,41,1646413654.5167081,1646413654.597569,11.0
50,08baaea2-8020-4711-9f2c-4d573805ae29,47,1646413654.6162271,1646413654.7031,19.0
50,cca295f4-da13-4b34-8af2-001d02e25477,40,1646413654.495915,1646413654.5873861,18.0
50,60f125df-57aa-4980-abad-0ed086c90200,19,1646413654.08193,1646413654.245952,18.0
50,82327246-6cd9-4110-9d36-a4b63401d0a5,20,1646413654.0856829,1646413654.245586,17.0
50,d9a4d21f-2ee7-43ef-916f-27953a317162,43,1646413654.56544,1646413654.652221,16.0
50,c32a0bd1-7d33-46a6-858e-665548bf37c6,23,1646413654.085356,1646413654.250208,14.0
50,ae2f4f5e-dfdc-416c-acab-94614e57f30e,44,1646413654.56554,1646413654.6514199,18.0
50,507ed3a0-de25-4a2b-945f-a52cfb1f8477,34,1646413654.365313,1646413654.4541361,18.0
75,d28ee9d4-2897-4bfd-bdbe-1e544ccd7e62,55,1646413654.768019,1646413654.9167411,11.0
75,b93da0ff-9125-41ea-9a0a-c8efc4dcc74b,62,1646413654.927588,1646413655.0115972,10.0
75,4ef314d4-b8e5-416a-8b32-69cb34abea5d,11,1646413653.748103,1646413654.072246,15.0
75,e77cf330-5a91-4ffd-90e2-ae2672974751,49,1646413654.657713,1646413654.744831,11.0
75,d78601ea-4703-4a1b-bbce-dbf7e0074ec4,12,1646413653.7539499,1646413654.07978,16.0
75,cb396c7a-2c9c-45da-ab35-91a488b0e145,9,1646413653.75333,1646413654.0833569,13.0
75,7f1444eb-3de1-44a2-a68a-648b71ee898d,63,1646413654.945795,1646413655.030601,11.0
75,f7b2aeea-8bb3-4553-b412-083d0d1367dc,75,1646413655.137417,1646413655.232936,15.0
75,2446a8b7-a2e8-4249-adf2-cd21b29a5d86,42,1646413654.540791,1646413654.640496,11.0
75,571740c5-502c-4fc1-8bcf-2f7d6922b2c9,38,1646413654.447704,1646413654.537178,17.0
