interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,a3cc54c8-d0ae-488a-a675-0a2d1d2d809f,14,1646415347.308264,1646415347.590584,68.0
25,a3cc54c8-d0ae-488a-a675-0a2d1d2d809f,14,1646415347.308264,1646415347.590584,68.0
25,0c9bcec4-3930-476d-a973-f7aee6a409bb,12,1646415347.303382,1646415347.603265,115.0
25,0c4dcd8a-4ab7-4d71-b4cc-d414f8f8e9e3,7,1646415347.3008971,1646415347.6126468,201.0
25,68e895bd-7b71-4b69-8706-9164a417a68e,2,1646415347.2957802,1646415347.61784,78.0
25,21015532-d5ba-4ce6-b8be-9cd52b4b7885,9,1646415347.296465,1646415347.619189,72.0
25,9e5ce558-dd78-4bba-aa72-41da75b67e90,8,1646415347.3073258,1646415347.642273,58.0
25,01847867-887d-4819-b4e6-2b6f842bd95a,4,1646415347.309925,1646415347.650147,89.0
25,53c75bc6-f37b-4265-9fc8-8bbab7d1c3e6,15,1646415347.341266,1646415347.649898,46.0
25,bc58b42c-ac44-424f-968a-0d4156bfb9aa,10,1646415347.344722,1646415347.659888,55.0
25,3e0fa0cd-75a0-45b1-b1a6-1ce9a5250316,3,1646415347.309055,1646415347.659988,225.0
25,04a08273-f990-4b5c-bd1e-c31bf4479373,11,1646415347.302131,1646415347.659982,147.0
25,ca9d7f54-c11c-4859-9b1b-cf49b84e5a05,28,1646415347.7203672,1646415347.893196,11.0
25,8f19c88e-04f1-485e-805b-484f135275cc,1,1646415347.3078558,1646415347.6423402,123.0
25,1429b96c-47d6-4835-93eb-4b65acc82409,0,1646415347.3420749,1646415347.683799,62.0
25,4e03293a-9eaf-40dc-ba80-b883f6d98cb4,6,1646415347.4121048,1646415347.6944299,61.0
25,f2342631-651c-493e-a8ae-ff8f3435da7f,5,1646415347.4157188,1646415347.70968,202.0
25,84b4bbc3-c575-44e9-8667-7d09d6511c21,20,1646415347.621078,1646415347.846142,94.0
25,4f45683c-7cce-49db-94c2-c646851252fa,19,1646415347.6262379,1646415347.8456802,67.0
25,c7d4ec9f-7b22-49d8-9614-84241dda6616,23,1646415347.624023,1646415347.851893,53.0
25,ec5a866b-3c73-4837-8d20-163c7c81d504,25,1646415347.646435,1646415347.857541,80.0
25,fc3e03f9-9fab-4ab6-ba76-eac7da71433c,17,1646415347.644819,1646415347.865736,126.0
25,cef7d5af-5200-4a93-95c9-f0a6950a7a9b,26,1646415347.664806,1646415347.874239,70.0
25,9b268601-fcb4-4afe-a548-5521c0c13b05,21,1646415347.6627069,1646415347.88032,60.0
25,f3fad024-8af3-475b-9c6d-42da1f99b48e,22,1646415347.663359,1646415347.884768,103.0
25,68bb3f3c-d6b5-467a-8d82-7fc54dfe8314,16,1646415347.720684,1646415347.889112,43.0
50,a3cc54c8-d0ae-488a-a675-0a2d1d2d809f,14,1646415347.308264,1646415347.590584,68.0
50,22a99550-de7d-401a-8086-873602dfd056,39,1646415348.037375,1646415348.1475341,75.0
50,5ebb4811-53e5-4934-95c1-f5ddbebacf59,31,1646415347.8362398,1646415347.952798,78.0
50,68e895bd-7b71-4b69-8706-9164a417a68e,2,1646415347.2957802,1646415347.61784,78.0
50,21015532-d5ba-4ce6-b8be-9cd52b4b7885,9,1646415347.296465,1646415347.619189,72.0
50,9e5ce558-dd78-4bba-aa72-41da75b67e90,8,1646415347.3073258,1646415347.642273,58.0
50,92b50ecf-4f31-4f94-a863-beadde6dfd33,48,1646415348.231304,1646415348.338063,19.0
50,53c75bc6-f37b-4265-9fc8-8bbab7d1c3e6,15,1646415347.341266,1646415347.649898,46.0
50,bc58b42c-ac44-424f-968a-0d4156bfb9aa,10,1646415347.344722,1646415347.659888,55.0
50,5dd5079b-e344-461d-9472-6f487f1b7412,36,1646415347.990447,1646415348.094691,72.0
50,c937ac4b-8758-45bb-8336-2c0d74ad27da,50,1646415348.250666,1646415348.3643048,56.0
50,ca9d7f54-c11c-4859-9b1b-cf49b84e5a05,28,1646415347.7203672,1646415347.893196,11.0
50,ed68bb8d-825f-4725-b20c-645afc6ed2a7,37,1646415348.0011861,1646415348.111527,69.0
50,1429b96c-47d6-4835-93eb-4b65acc82409,0,1646415347.3420749,1646415347.683799,62.0
50,4e03293a-9eaf-40dc-ba80-b883f6d98cb4,6,1646415347.4121048,1646415347.6944299,61.0
50,3f2302dd-4e0d-479a-9bd2-30c0f9b2cd27,30,1646415347.782491,1646415347.928127,48.0
50,22ee432d-ef7e-45c5-b68a-8df7db227169,47,1646415348.20544,1646415348.312774,61.0
50,4f45683c-7cce-49db-94c2-c646851252fa,19,1646415347.6262379,1646415347.8456802,67.0
50,c7d4ec9f-7b22-49d8-9614-84241dda6616,23,1646415347.624023,1646415347.851893,53.0
50,ec5a866b-3c73-4837-8d20-163c7c81d504,25,1646415347.646435,1646415347.857541,80.0
50,741a0fd0-8e5b-4549-8ee6-06d607f15b78,34,1646415347.951494,1646415348.049503,52.0
50,cef7d5af-5200-4a93-95c9-f0a6950a7a9b,26,1646415347.664806,1646415347.874239,70.0
50,9b268601-fcb4-4afe-a548-5521c0c13b05,21,1646415347.6627069,1646415347.88032,60.0
50,a0a4c202-88b8-4182-981c-a1c51211524c,41,1646415348.079405,1646415348.185106,79.0
50,68bb3f3c-d6b5-467a-8d82-7fc54dfe8314,16,1646415347.720684,1646415347.889112,43.0
75,2689bf08-e7fc-4d5d-b921-f22f665a836d,72,1646415348.659501,1646415348.782658,57.0
75,991205c9-8029-41d1-8b80-81395dcde252,62,1646415348.483835,1646415348.5980449,55.0
75,965888ce-d40e-495d-abc6-d26cb9323120,59,1646415348.435476,1646415348.540759,31.0
75,955cecaf-2593-4c47-b3bf-fd890eed8cb2,61,1646415348.4666162,1646415348.569522,26.0
75,a6b84f15-bd5c-4d85-a511-d0765eaf39b3,75,1646415348.7090619,1646415348.833693,46.0
75,9e5ce558-dd78-4bba-aa72-41da75b67e90,8,1646415347.3073258,1646415347.642273,58.0
75,92b50ecf-4f31-4f94-a863-beadde6dfd33,48,1646415348.231304,1646415348.338063,19.0
75,53c75bc6-f37b-4265-9fc8-8bbab7d1c3e6,15,1646415347.341266,1646415347.649898,46.0
75,bc58b42c-ac44-424f-968a-0d4156bfb9aa,10,1646415347.344722,1646415347.659888,55.0
75,f9d5f665-10da-44d2-a671-8dfd8240e9a4,67,1646415348.568693,1646415348.678019,18.0
75,c937ac4b-8758-45bb-8336-2c0d74ad27da,50,1646415348.250666,1646415348.3643048,56.0
75,ca9d7f54-c11c-4859-9b1b-cf49b84e5a05,28,1646415347.7203672,1646415347.893196,11.0
75,d9f209b6-a8d2-49ce-ae0c-f6f051178a36,71,1646415348.633333,1646415348.763509,58.0
75,1429b96c-47d6-4835-93eb-4b65acc82409,0,1646415347.3420749,1646415347.683799,62.0
75,4e03293a-9eaf-40dc-ba80-b883f6d98cb4,6,1646415347.4121048,1646415347.6944299,61.0
75,3f2302dd-4e0d-479a-9bd2-30c0f9b2cd27,30,1646415347.782491,1646415347.928127,48.0
75,22ee432d-ef7e-45c5-b68a-8df7db227169,47,1646415348.20544,1646415348.312774,61.0
75,4c0bbbfb-b87d-436c-96d8-b07085c4983d,73,1646415348.672956,1646415348.790293,55.0
75,c7d4ec9f-7b22-49d8-9614-84241dda6616,23,1646415347.624023,1646415347.851893,53.0
75,9cc8a3e3-8763-4511-a2f5-09586e3530dd,74,1646415348.6938398,1646415348.81746,29.0
75,741a0fd0-8e5b-4549-8ee6-06d607f15b78,34,1646415347.951494,1646415348.049503,52.0
75,b1b391cf-a0fe-46b1-aaef-dca05dfdc0ad,68,1646415348.598146,1646415348.7205608,19.0
75,9b268601-fcb4-4afe-a548-5521c0c13b05,21,1646415347.6627069,1646415347.88032,60.0
75,a0256074-b215-46ed-98e6-470d34c16c13,70,1646415348.618855,1646415348.7431731,37.0
75,68bb3f3c-d6b5-467a-8d82-7fc54dfe8314,16,1646415347.720684,1646415347.889112,43.0
100,2689bf08-e7fc-4d5d-b921-f22f665a836d,72,1646415348.659501,1646415348.782658,57.0
100,991205c9-8029-41d1-8b80-81395dcde252,62,1646415348.483835,1646415348.5980449,55.0
100,965888ce-d40e-495d-abc6-d26cb9323120,59,1646415348.435476,1646415348.540759,31.0
100,955cecaf-2593-4c47-b3bf-fd890eed8cb2,61,1646415348.4666162,1646415348.569522,26.0
100,a6b84f15-bd5c-4d85-a511-d0765eaf39b3,75,1646415348.7090619,1646415348.833693,46.0
100,9e5ce558-dd78-4bba-aa72-41da75b67e90,8,1646415347.3073258,1646415347.642273,58.0
100,92b50ecf-4f31-4f94-a863-beadde6dfd33,48,1646415348.231304,1646415348.338063,19.0
100,53c75bc6-f37b-4265-9fc8-8bbab7d1c3e6,15,1646415347.341266,1646415347.649898,46.0
100,bc58b42c-ac44-424f-968a-0d4156bfb9aa,10,1646415347.344722,1646415347.659888,55.0
100,f9d5f665-10da-44d2-a671-8dfd8240e9a4,67,1646415348.568693,1646415348.678019,18.0
100,c937ac4b-8758-45bb-8336-2c0d74ad27da,50,1646415348.250666,1646415348.3643048,56.0
100,ca9d7f54-c11c-4859-9b1b-cf49b84e5a05,28,1646415347.7203672,1646415347.893196,11.0
100,d9f209b6-a8d2-49ce-ae0c-f6f051178a36,71,1646415348.633333,1646415348.763509,58.0
100,b0b30296-9692-46af-91c7-842e7dff6b93,93,1646415349.045808,1646415349.1564312,30.0
100,c17f5bb9-b683-437a-ab93-92aea559fd19,96,1646415349.09409,1646415349.210901,23.0
100,3f2302dd-4e0d-479a-9bd2-30c0f9b2cd27,30,1646415347.782491,1646415347.928127,48.0
100,f9cd4858-e350-44b5-8b10-580c9f623e6a,99,1646415349.149316,1646415349.2756748,55.0
100,4c0bbbfb-b87d-436c-96d8-b07085c4983d,73,1646415348.672956,1646415348.790293,55.0
100,c7d4ec9f-7b22-49d8-9614-84241dda6616,23,1646415347.624023,1646415347.851893,53.0
100,9cc8a3e3-8763-4511-a2f5-09586e3530dd,74,1646415348.6938398,1646415348.81746,29.0
100,741a0fd0-8e5b-4549-8ee6-06d607f15b78,34,1646415347.951494,1646415348.049503,52.0
100,b1b391cf-a0fe-46b1-aaef-dca05dfdc0ad,68,1646415348.598146,1646415348.7205608,19.0
100,9b268601-fcb4-4afe-a548-5521c0c13b05,21,1646415347.6627069,1646415347.88032,60.0
100,a0256074-b215-46ed-98e6-470d34c16c13,70,1646415348.618855,1646415348.7431731,37.0
100,68bb3f3c-d6b5-467a-8d82-7fc54dfe8314,16,1646415347.720684,1646415347.889112,43.0
125,9f1c9bed-1060-42a8-ad89-c3ac2207c11b,115,1646415349.4736068,1646415349.5992692,40.0
125,d09b726b-e21d-47b1-a6d7-6cdc2981fe4c,124,1646415349.646098,1646415349.784526,37.0
125,965888ce-d40e-495d-abc6-d26cb9323120,59,1646415348.435476,1646415348.540759,31.0
125,955cecaf-2593-4c47-b3bf-fd890eed8cb2,61,1646415348.4666162,1646415348.569522,26.0
125,a6b84f15-bd5c-4d85-a511-d0765eaf39b3,75,1646415348.7090619,1646415348.833693,46.0
125,cb5bceb6-1961-4ac6-b7e7-300f54a66b25,112,1646415349.4078772,1646415349.525393,41.0
125,92b50ecf-4f31-4f94-a863-beadde6dfd33,48,1646415348.231304,1646415348.338063,19.0
125,53c75bc6-f37b-4265-9fc8-8bbab7d1c3e6,15,1646415347.341266,1646415347.649898,46.0
125,7c0217d9-7445-4763-a7cf-dd4b1bb2de7b,125,1646415349.6606941,1646415349.796096,23.0
125,f9d5f665-10da-44d2-a671-8dfd8240e9a4,67,1646415348.568693,1646415348.678019,18.0
125,cc423853-f8bf-4522-81b3-23cbf3820a27,122,1646415349.6081762,1646415349.747359,47.0
125,ca9d7f54-c11c-4859-9b1b-cf49b84e5a05,28,1646415347.7203672,1646415347.893196,11.0
125,2ba1b7a9-9e60-4ab3-903c-be8a67b45203,113,1646415349.440147,1646415349.563702,36.0
125,b0b30296-9692-46af-91c7-842e7dff6b93,93,1646415349.045808,1646415349.1564312,30.0
125,c17f5bb9-b683-437a-ab93-92aea559fd19,96,1646415349.09409,1646415349.210901,23.0
125,3f2302dd-4e0d-479a-9bd2-30c0f9b2cd27,30,1646415347.782491,1646415347.928127,48.0
125,f9cd4858-e350-44b5-8b10-580c9f623e6a,99,1646415349.149316,1646415349.2756748,55.0
125,4c0bbbfb-b87d-436c-96d8-b07085c4983d,73,1646415348.672956,1646415348.790293,55.0
125,c7d4ec9f-7b22-49d8-9614-84241dda6616,23,1646415347.624023,1646415347.851893,53.0
125,9cc8a3e3-8763-4511-a2f5-09586e3530dd,74,1646415348.6938398,1646415348.81746,29.0
125,741a0fd0-8e5b-4549-8ee6-06d607f15b78,34,1646415347.951494,1646415348.049503,52.0
125,b1b391cf-a0fe-46b1-aaef-dca05dfdc0ad,68,1646415348.598146,1646415348.7205608,19.0
125,1eabdd23-b949-435e-aa4d-8eaad3b7be4f,103,1646415349.217303,1646415349.345118,55.0
125,a0256074-b215-46ed-98e6-470d34c16c13,70,1646415348.618855,1646415348.7431731,37.0
125,68bb3f3c-d6b5-467a-8d82-7fc54dfe8314,16,1646415347.720684,1646415347.889112,43.0
150,9f1c9bed-1060-42a8-ad89-c3ac2207c11b,115,1646415349.4736068,1646415349.5992692,40.0
150,d09b726b-e21d-47b1-a6d7-6cdc2981fe4c,124,1646415349.646098,1646415349.784526,37.0
150,965888ce-d40e-495d-abc6-d26cb9323120,59,1646415348.435476,1646415348.540759,31.0
150,955cecaf-2593-4c47-b3bf-fd890eed8cb2,61,1646415348.4666162,1646415348.569522,26.0
150,a6b84f15-bd5c-4d85-a511-d0765eaf39b3,75,1646415348.7090619,1646415348.833693,46.0
150,cb5bceb6-1961-4ac6-b7e7-300f54a66b25,112,1646415349.4078772,1646415349.525393,41.0
150,92b50ecf-4f31-4f94-a863-beadde6dfd33,48,1646415348.231304,1646415348.338063,19.0
150,53c75bc6-f37b-4265-9fc8-8bbab7d1c3e6,15,1646415347.341266,1646415347.649898,46.0
150,7c0217d9-7445-4763-a7cf-dd4b1bb2de7b,125,1646415349.6606941,1646415349.796096,23.0
150,f9d5f665-10da-44d2-a671-8dfd8240e9a4,67,1646415348.568693,1646415348.678019,18.0
150,cc423853-f8bf-4522-81b3-23cbf3820a27,122,1646415349.6081762,1646415349.747359,47.0
150,ca9d7f54-c11c-4859-9b1b-cf49b84e5a05,28,1646415347.7203672,1646415347.893196,11.0
150,2ba1b7a9-9e60-4ab3-903c-be8a67b45203,113,1646415349.440147,1646415349.563702,36.0
150,b0b30296-9692-46af-91c7-842e7dff6b93,93,1646415349.045808,1646415349.1564312,30.0
150,c17f5bb9-b683-437a-ab93-92aea559fd19,96,1646415349.09409,1646415349.210901,23.0
150,1a58edf6-c7d4-4a12-81e1-5e934ba37ea2,150,1646415350.192085,1646415350.342006,46.0
150,d54a21d1-feeb-4cf4-a852-10f4274ee708,137,1646415349.913923,1646415350.035983,19.0
150,dc5daf59-8f80-4960-9feb-6a8d753bb9bc,128,1646415349.729909,1646415349.861851,42.0
150,9ab94148-0e83-424d-85be-aa2e770cc1ac,132,1646415349.806775,1646415349.929687,24.0
150,9cc8a3e3-8763-4511-a2f5-09586e3530dd,74,1646415348.6938398,1646415348.81746,29.0
150,4c803e35-4eed-4a0c-a0aa-38b4e04fd6c1,145,1646415350.077418,1646415350.229984,43.0
150,b1b391cf-a0fe-46b1-aaef-dca05dfdc0ad,68,1646415348.598146,1646415348.7205608,19.0
150,997b4968-a588-44ed-b6ba-f062118339dd,131,1646415349.784725,1646415349.9078,31.0
150,a0256074-b215-46ed-98e6-470d34c16c13,70,1646415348.618855,1646415348.7431731,37.0
150,68bb3f3c-d6b5-467a-8d82-7fc54dfe8314,16,1646415347.720684,1646415347.889112,43.0
175,9f1c9bed-1060-42a8-ad89-c3ac2207c11b,115,1646415349.4736068,1646415349.5992692,40.0
175,d09b726b-e21d-47b1-a6d7-6cdc2981fe4c,124,1646415349.646098,1646415349.784526,37.0
175,965888ce-d40e-495d-abc6-d26cb9323120,59,1646415348.435476,1646415348.540759,31.0
175,955cecaf-2593-4c47-b3bf-fd890eed8cb2,61,1646415348.4666162,1646415348.569522,26.0
175,c4fb74af-d862-47aa-94b7-1f5792a93f6c,156,1646415350.332391,1646415350.45747,10.0
175,cb5bceb6-1961-4ac6-b7e7-300f54a66b25,112,1646415349.4078772,1646415349.525393,41.0
175,92b50ecf-4f31-4f94-a863-beadde6dfd33,48,1646415348.231304,1646415348.338063,19.0
175,8923ef74-f05c-46ab-bd09-bc9f56e1e51a,161,1646415350.453289,1646415350.5701172,22.0
175,7c0217d9-7445-4763-a7cf-dd4b1bb2de7b,125,1646415349.6606941,1646415349.796096,23.0
175,f9d5f665-10da-44d2-a671-8dfd8240e9a4,67,1646415348.568693,1646415348.678019,18.0
175,c5cd7483-d788-4481-9235-492821bb139d,153,1646415350.254569,1646415350.396439,23.0
175,ca9d7f54-c11c-4859-9b1b-cf49b84e5a05,28,1646415347.7203672,1646415347.893196,11.0
175,2ba1b7a9-9e60-4ab3-903c-be8a67b45203,113,1646415349.440147,1646415349.563702,36.0
175,b0b30296-9692-46af-91c7-842e7dff6b93,93,1646415349.045808,1646415349.1564312,30.0
175,c17f5bb9-b683-437a-ab93-92aea559fd19,96,1646415349.09409,1646415349.210901,23.0
175,f26b2100-9629-47d4-a7ed-f2a5ddf1284a,166,1646415350.5507689,1646415350.663611,17.0
175,d54a21d1-feeb-4cf4-a852-10f4274ee708,137,1646415349.913923,1646415350.035983,19.0
175,dc5daf59-8f80-4960-9feb-6a8d753bb9bc,128,1646415349.729909,1646415349.861851,42.0
175,9ab94148-0e83-424d-85be-aa2e770cc1ac,132,1646415349.806775,1646415349.929687,24.0
175,9cc8a3e3-8763-4511-a2f5-09586e3530dd,74,1646415348.6938398,1646415348.81746,29.0
175,a701f893-b240-4f6f-83e4-caf8d12c21cf,171,1646415350.666434,1646415350.782391,22.0
175,b1b391cf-a0fe-46b1-aaef-dca05dfdc0ad,68,1646415348.598146,1646415348.7205608,19.0
175,997b4968-a588-44ed-b6ba-f062118339dd,131,1646415349.784725,1646415349.9078,31.0
175,a0256074-b215-46ed-98e6-470d34c16c13,70,1646415348.618855,1646415348.7431731,37.0
175,4f4e3d1f-2f0d-44f5-9d8a-8fc2521ef26d,173,1646415350.692974,1646415350.811394,19.0
200,57583c2f-abee-460f-830a-3200039bd36a,181,1646415350.841613,1646415350.947806,15.0
200,9aaf3e34-3449-4ebb-828b-3be0c172c717,193,1646415351.135189,1646415351.244202,28.0
200,965888ce-d40e-495d-abc6-d26cb9323120,59,1646415348.435476,1646415348.540759,31.0
200,955cecaf-2593-4c47-b3bf-fd890eed8cb2,61,1646415348.4666162,1646415348.569522,26.0
200,c4fb74af-d862-47aa-94b7-1f5792a93f6c,156,1646415350.332391,1646415350.45747,10.0
200,46073636-aaf3-4c12-961d-2e6f19ad8882,180,1646415350.8240252,1646415350.934161,29.0
200,92b50ecf-4f31-4f94-a863-beadde6dfd33,48,1646415348.231304,1646415348.338063,19.0
200,8923ef74-f05c-46ab-bd09-bc9f56e1e51a,161,1646415350.453289,1646415350.5701172,22.0
200,7c0217d9-7445-4763-a7cf-dd4b1bb2de7b,125,1646415349.6606941,1646415349.796096,23.0
200,f9d5f665-10da-44d2-a671-8dfd8240e9a4,67,1646415348.568693,1646415348.678019,18.0
200,c5cd7483-d788-4481-9235-492821bb139d,153,1646415350.254569,1646415350.396439,23.0
200,ca9d7f54-c11c-4859-9b1b-cf49b84e5a05,28,1646415347.7203672,1646415347.893196,11.0
200,2ba1b7a9-9e60-4ab3-903c-be8a67b45203,113,1646415349.440147,1646415349.563702,36.0
200,b0b30296-9692-46af-91c7-842e7dff6b93,93,1646415349.045808,1646415349.1564312,30.0
200,c17f5bb9-b683-437a-ab93-92aea559fd19,96,1646415349.09409,1646415349.210901,23.0
200,f26b2100-9629-47d4-a7ed-f2a5ddf1284a,166,1646415350.5507689,1646415350.663611,17.0
200,d54a21d1-feeb-4cf4-a852-10f4274ee708,137,1646415349.913923,1646415350.035983,19.0
200,0026feaf-08fd-49ad-93e4-f8b445b059ba,190,1646415351.0040991,1646415351.1124969,37.0
200,9ab94148-0e83-424d-85be-aa2e770cc1ac,132,1646415349.806775,1646415349.929687,24.0
200,9cc8a3e3-8763-4511-a2f5-09586e3530dd,74,1646415348.6938398,1646415348.81746,29.0
200,a701f893-b240-4f6f-83e4-caf8d12c21cf,171,1646415350.666434,1646415350.782391,22.0
200,b1b391cf-a0fe-46b1-aaef-dca05dfdc0ad,68,1646415348.598146,1646415348.7205608,19.0
200,997b4968-a588-44ed-b6ba-f062118339dd,131,1646415349.784725,1646415349.9078,31.0
200,a0256074-b215-46ed-98e6-470d34c16c13,70,1646415348.618855,1646415348.7431731,37.0
200,4f4e3d1f-2f0d-44f5-9d8a-8fc2521ef26d,173,1646415350.692974,1646415350.811394,19.0
225,57583c2f-abee-460f-830a-3200039bd36a,181,1646415350.841613,1646415350.947806,15.0
225,9aaf3e34-3449-4ebb-828b-3be0c172c717,193,1646415351.135189,1646415351.244202,28.0
