interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,df27adda-a94c-423f-9ecc-360e84e73be3,8,1646409719.867517,1646409720.140089,16.0
25,df27adda-a94c-423f-9ecc-360e84e73be3,8,1646409719.867517,1646409720.140089,16.0
25,4d26543b-3d71-4cc9-ac41-f735c90fa844,20,1646409720.215294,1646409720.444198,45.0
25,db00fc55-b2d2-45fa-9c62-ee2749c14138,12,1646409719.866197,1646409720.180783,16.0
25,f4d994fb-ebac-4114-8955-d12d097f9cf5,9,1646409719.8697448,1646409720.19338,12.0
25,ba963eef-387b-489e-9593-c43da4da8eec,1,1646409719.872992,1646409720.193876,18.0
25,d555f7cc-c7ea-40f1-9ca8-ae2978108f58,14,1646409719.879549,1646409720.194148,16.0
25,9090a9b7-6601-4c67-9609-9b09932a8d9f,11,1646409719.876498,1646409720.196502,23.0
25,a3aedba9-99c1-4f99-8482-a88db6e89e83,4,1646409719.878159,1646409720.198497,21.0
25,ed32623f-c429-43c9-8251-f6460c086aaf,7,1646409719.87685,1646409720.2007182,14.0
25,fdb5f5c1-891e-4d26-b707-dc46e5ffc4ae,13,1646409719.87402,1646409720.201212,9.0
25,07d3f412-d85f-4679-817d-eb3d369151c0,10,1646409719.8768919,1646409720.200989,57.0
25,605a3786-d863-411f-a700-802aa0027fab,5,1646409719.881003,1646409720.197676,27.0
25,1498d759-f9b0-4e3e-9853-629c573a7b9e,3,1646409719.882457,1646409720.203538,23.0
25,ada8d968-48ca-4304-8ae4-86340e248903,15,1646409719.882845,1646409720.203666,12.0
25,ce41a6f2-a191-4b27-a7be-1e4d246c5485,6,1646409719.880956,1646409720.2058392,16.0
25,6e3f69a6-eb0a-4727-8c97-6fd03503221c,2,1646409719.886463,1646409720.2091,12.0
25,d6a34625-8768-4019-b9c4-81a22a12033d,17,1646409720.15293,1646409720.347337,22.0
25,86b90d8f-ceb3-4264-a2a2-24a55e9ea7d2,19,1646409720.1830761,1646409720.409306,34.0
25,e71d1132-60bf-41ed-8cb3-3162aae8d1cd,16,1646409720.177828,1646409720.415488,19.0
25,5650b326-3970-4b0f-a3bf-d0b85ad56841,23,1646409720.196037,1646409720.423226,29.0
25,638ba90d-9ab4-43c8-a762-18a4112bf5a2,18,1646409720.19623,1646409720.425107,14.0
25,e680c374-d671-408c-9f74-28f8556817f5,21,1646409720.1991758,1646409720.43536,13.0
25,d16163a6-fb1e-4daf-9d3c-87fde6c5650e,24,1646409720.201324,1646409720.4337971,13.0
25,63ec6861-d409-4c87-a7a0-d351fbcf8705,26,1646409720.24118,1646409720.437,11.0
25,f83cfef5-483f-4d7b-8634-7fc71e2e3b89,22,1646409720.20574,1646409720.4412549,43.0
50,df27adda-a94c-423f-9ecc-360e84e73be3,8,1646409719.867517,1646409720.140089,16.0
50,df39eae1-798e-401a-a6cc-fe5d8895dd9d,30,1646409720.337951,1646409720.471916,9.0
50,db00fc55-b2d2-45fa-9c62-ee2749c14138,12,1646409719.866197,1646409720.180783,16.0
50,f4d994fb-ebac-4114-8955-d12d097f9cf5,9,1646409719.8697448,1646409720.19338,12.0
50,ba963eef-387b-489e-9593-c43da4da8eec,1,1646409719.872992,1646409720.193876,18.0
50,d555f7cc-c7ea-40f1-9ca8-ae2978108f58,14,1646409719.879549,1646409720.194148,16.0
50,7c98c6f4-f45e-49bb-a919-623d1daf0ae6,38,1646409720.5466712,1646409720.640259,14.0
50,eeffe01e-0097-4174-929f-2dbe5add6068,44,1646409720.653994,1646409720.745995,15.0
50,ed32623f-c429-43c9-8251-f6460c086aaf,7,1646409719.87685,1646409720.2007182,14.0
50,fdb5f5c1-891e-4d26-b707-dc46e5ffc4ae,13,1646409719.87402,1646409720.201212,9.0
50,9b7eff9b-cb0e-4a9a-984e-2ad645e44214,28,1646409720.282735,1646409720.451349,14.0
50,600468fb-6350-49b2-8e2f-76f71790118f,36,1646409720.511612,1646409720.604366,17.0
50,b5d4945f-625d-4db6-a7a9-d8153af4d2f8,46,1646409720.687382,1646409720.780928,16.0
50,ada8d968-48ca-4304-8ae4-86340e248903,15,1646409719.882845,1646409720.203666,12.0
50,ce41a6f2-a191-4b27-a7be-1e4d246c5485,6,1646409719.880956,1646409720.2058392,16.0
50,6e3f69a6-eb0a-4727-8c97-6fd03503221c,2,1646409719.886463,1646409720.2091,12.0
50,3f940cb1-bbee-47b8-ae98-58d01bcbe736,42,1646409720.621081,1646409720.7127092,14.0
50,2b42927b-2ee7-4429-b096-034e417ace49,32,1646409720.408441,1646409720.513869,14.0
50,e71d1132-60bf-41ed-8cb3-3162aae8d1cd,16,1646409720.177828,1646409720.415488,19.0
50,7ea23e9f-c472-4ed2-8fd2-db4f1708aee4,25,1646409720.46574,1646409720.5622568,15.0
50,638ba90d-9ab4-43c8-a762-18a4112bf5a2,18,1646409720.19623,1646409720.425107,14.0
50,e680c374-d671-408c-9f74-28f8556817f5,21,1646409720.1991758,1646409720.43536,13.0
50,d16163a6-fb1e-4daf-9d3c-87fde6c5650e,24,1646409720.201324,1646409720.4337971,13.0
50,63ec6861-d409-4c87-a7a0-d351fbcf8705,26,1646409720.24118,1646409720.437,11.0
50,8f4826f7-ac1d-42b3-b732-d25435b61808,41,1646409720.608882,1646409720.696685,10.0
75,3976c09d-a1de-48bd-8131-7bd19009a851,59,1646409720.885252,1646409720.9881148,12.0
75,df39eae1-798e-401a-a6cc-fe5d8895dd9d,30,1646409720.337951,1646409720.471916,9.0
75,b1eab9e6-79ac-4e9c-b724-0c75d5c2461d,64,1646409720.9487638,1646409721.0465238,15.0
75,f4d994fb-ebac-4114-8955-d12d097f9cf5,9,1646409719.8697448,1646409720.19338,12.0
75,71ca5ece-48f2-4f7b-99e5-3831b1b58e90,57,1646409720.8471339,1646409720.940474,9.0
75,59ff0b93-d75d-43f5-b4bc-177ff1bb82a1,68,1646409721.009168,1646409721.101931,9.0
75,7c98c6f4-f45e-49bb-a919-623d1daf0ae6,38,1646409720.5466712,1646409720.640259,14.0
75,eeffe01e-0097-4174-929f-2dbe5add6068,44,1646409720.653994,1646409720.745995,15.0
75,ed32623f-c429-43c9-8251-f6460c086aaf,7,1646409719.87685,1646409720.2007182,14.0
75,fdb5f5c1-891e-4d26-b707-dc46e5ffc4ae,13,1646409719.87402,1646409720.201212,9.0
75,9b7eff9b-cb0e-4a9a-984e-2ad645e44214,28,1646409720.282735,1646409720.451349,14.0
75,5f69821b-e87c-40a5-819d-4f26fddea7e7,60,1646409720.8920598,1646409720.984442,10.0
75,e6c6ce2c-4df1-43cf-b442-6bd28d4c10f6,72,1646409721.076973,1646409721.161549,11.0
75,ada8d968-48ca-4304-8ae4-86340e248903,15,1646409719.882845,1646409720.203666,12.0
75,f6686910-260f-4891-91c3-53c9f3d0c4bc,73,1646409721.095298,1646409721.185235,14.0
75,6e3f69a6-eb0a-4727-8c97-6fd03503221c,2,1646409719.886463,1646409720.2091,12.0
75,3f940cb1-bbee-47b8-ae98-58d01bcbe736,42,1646409720.621081,1646409720.7127092,14.0
75,2b42927b-2ee7-4429-b096-034e417ace49,32,1646409720.408441,1646409720.513869,14.0
75,1b009f51-e582-49bd-9fc6-7b47caee8b42,53,1646409720.796685,1646409720.901452,11.0
75,7ea23e9f-c472-4ed2-8fd2-db4f1708aee4,25,1646409720.46574,1646409720.5622568,15.0
75,638ba90d-9ab4-43c8-a762-18a4112bf5a2,18,1646409720.19623,1646409720.425107,14.0
75,e680c374-d671-408c-9f74-28f8556817f5,21,1646409720.1991758,1646409720.43536,13.0
75,d16163a6-fb1e-4daf-9d3c-87fde6c5650e,24,1646409720.201324,1646409720.4337971,13.0
75,63ec6861-d409-4c87-a7a0-d351fbcf8705,26,1646409720.24118,1646409720.437,11.0
75,8f4826f7-ac1d-42b3-b732-d25435b61808,41,1646409720.608882,1646409720.696685,10.0
100,3976c09d-a1de-48bd-8131-7bd19009a851,59,1646409720.885252,1646409720.9881148,12.0
