interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,be26ece5-79bf-4aed-a89d-51d9adeec4f0,13,1646407915.95138,1646407916.338001,82.0
25,be26ece5-79bf-4aed-a89d-51d9adeec4f0,13,1646407915.95138,1646407916.338001,82.0
25,2074c56b-abca-42ec-aebe-ed81f6580b4d,15,1646407915.94396,1646407916.3378031,100.0
25,89e48657-c3ce-4459-ad1c-f538b5fc6081,2,1646407915.943943,1646407916.335496,16.0
25,8cb3d6f9-bb4a-4bb9-9627-6555624a4839,4,1646407916.01933,1646407916.357663,40.0
25,c480c6f2-6dc6-4cbf-abcc-1239b634f64d,6,1646407916.0178409,1646407916.375854,57.0
25,66009982-324a-4dc2-a9fa-b7d38e7ee41d,1,1646407915.9412851,1646407916.3525991,94.0
25,1dbe8d6e-73f0-4f0f-a549-86ea8adba930,7,1646407916.0209239,1646407916.3719249,28.0
25,1cbb772a-2884-4caa-932d-e7486555f0a5,0,1646407916.021993,1646407916.5586371,69.0
25,eeb9231b-ca22-40e0-8afa-d3c2713da05a,5,1646407916.0328991,1646407916.570684,22.0
25,d924746f-a0e2-4bdb-9497-cd4e90910fda,10,1646407916.041543,1646407916.5938182,94.0
25,c60a2bf1-b141-49d8-8e2d-9872a8e73652,9,1646407916.033548,1646407916.593753,45.0
25,f722e4ef-84e1-4ee0-8651-c471d5c7ad59,3,1646407916.046175,1646407916.59822,100.0
25,e6b07e74-acae-4caf-8bc8-7d23d2de6b7d,11,1646407916.060043,1646407916.603443,98.0
25,dfc546f5-0fb6-407d-85a6-a7fa0e6d2805,24,1646407916.3814101,1646407916.620568,32.0
25,efc98d15-cc67-4245-a115-4bca538189b4,14,1646407916.1035461,1646407916.619456,58.0
25,1a5716ec-9d97-459c-a4e5-95cd2b47eb63,18,1646407916.400856,1646407916.628693,106.0
25,fe424448-580a-49d0-834e-089a809832e7,8,1646407916.074243,1646407916.630796,100.0
25,9894ea2a-0623-462a-8b81-bac1fb9e5d8f,20,1646407916.362575,1646407916.6240141,109.0
25,0b5ad0a4-fa7e-4a5c-9745-07a49f55c7e2,17,1646407916.4549608,1646407916.640361,129.0
25,6c2cbbe5-072d-4727-b733-852cb7d76775,12,1646407916.146456,1646407916.64715,87.0
25,6c406f22-9005-4379-bc81-76ea3d7c4ed6,21,1646407916.501648,1646407916.673598,36.0
25,52d413de-02eb-4acc-9950-04ea877735c2,19,1646407916.4929762,1646407916.67778,138.0
25,a581d40f-5f24-4112-9e90-e5173c95c7c4,25,1646407916.5382001,1646407916.6837811,9.0
25,460f7704-9a86-41e0-802e-526b90a922e0,23,1646407916.597548,1646407916.747516,89.0
25,57fe385b-d89c-46dc-8c8f-ccabcaac7d7f,27,1646407916.642168,1646407916.7678301,88.0
50,89e294cf-bced-4692-8b80-f2b15bb11f2b,48,1646407917.1348,1646407917.252778,43.0
50,f9c493c3-1ab7-4ab7-b922-2701e2f321d9,31,1646407916.744229,1646407916.8646002,35.0
50,89e48657-c3ce-4459-ad1c-f538b5fc6081,2,1646407915.943943,1646407916.335496,16.0
50,8cb3d6f9-bb4a-4bb9-9627-6555624a4839,4,1646407916.01933,1646407916.357663,40.0
50,c480c6f2-6dc6-4cbf-abcc-1239b634f64d,6,1646407916.0178409,1646407916.375854,57.0
50,bff148ca-b595-4b87-8207-dd76dc9b7b57,41,1646407916.997638,1646407917.109267,39.0
50,1dbe8d6e-73f0-4f0f-a549-86ea8adba930,7,1646407916.0209239,1646407916.3719249,28.0
50,3937e056-2621-489f-a148-3fc2072e6a4d,50,1646407917.17233,1646407917.292226,46.0
50,eeb9231b-ca22-40e0-8afa-d3c2713da05a,5,1646407916.0328991,1646407916.570684,22.0
50,248cb85d-dfa4-4269-bc13-b47db2f2bf1d,42,1646407917.0320919,1646407917.140915,49.0
50,c60a2bf1-b141-49d8-8e2d-9872a8e73652,9,1646407916.033548,1646407916.593753,45.0
50,218f27b0-15a7-4dae-ac00-fcb87b712046,40,1646407916.979371,1646407917.093905,67.0
50,bbb042db-72db-46e2-a3a1-9626a11454f8,39,1646407916.9534779,1646407917.072136,17.0
