interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,459fa047-1c7d-4643-b040-e4f4fe7a684c,2,1646411722.132159,1646411722.434231,25.0
25,459fa047-1c7d-4643-b040-e4f4fe7a684c,2,1646411722.132159,1646411722.434231,25.0
25,381bd150-1ea6-4f82-8691-61691ca1d4e4,0,1646411722.1183722,1646411722.4960551,45.0
25,8998d09a-0e85-4952-82c1-8722ad071494,12,1646411722.218581,1646411722.535815,16.0
25,e6e41367-2e41-4338-a650-771e49cd26f8,7,1646411722.217131,1646411722.537218,46.0
25,56ea6347-2335-487e-a3ea-d3c367c7d914,3,1646411722.214644,1646411722.53825,18.0
25,f89d2531-1608-4e2b-a81d-c9ee2ff46d2b,10,1646411722.216085,1646411722.538636,41.0
25,5765145b-dd63-4268-a604-c58d04b5e8fe,14,1646411722.217273,1646411722.538612,19.0
25,d4106a8b-d903-43ed-8301-be10f8a94d1c,5,1646411722.219075,1646411722.5477738,77.0
25,123e1aca-160d-4b04-91d2-c9727dead2a2,9,1646411722.225248,1646411722.548257,37.0
25,e31c97c6-fded-458b-86f7-d256b8b4786b,4,1646411722.210141,1646411722.557096,59.0
25,3d5c4fdd-51c3-4119-b51f-1ee95c676a72,15,1646411722.215517,1646411722.557579,11.0
25,1f1cd4ba-92da-4d0f-b0da-eb68e15afa68,8,1646411722.223423,1646411722.563222,46.0
25,fa72cb7f-dfd9-444c-bb59-f613d9f6c2a7,6,1646411722.280792,1646411722.597304,19.0
25,43bbdf23-a585-46af-8ddf-5cd993db88d1,1,1646411722.30981,1646411722.6073742,15.0
25,881d8b09-9042-423e-8934-689511a5a3fe,13,1646411722.308584,1646411722.6101491,29.0
25,ce8c4eaf-a6e5-4531-9f25-24036cd594ef,11,1646411722.313802,1646411722.618645,136.0
25,869dfaea-b329-44da-a377-d362d74de268,20,1646411722.438845,1646411722.637223,14.0
25,a36265e6-261b-4f1a-a6c3-1819fbf0f9a9,16,1646411722.504577,1646411722.713402,63.0
25,7301ccf1-9897-479f-8ead-a4eacd3d3c94,19,1646411722.538611,1646411722.77759,34.0
25,328bcce5-1f29-4ea1-9ebd-b19d3be9c8b2,24,1646411722.55977,1646411722.782352,28.0
25,1cc46399-17e9-4d2b-9edf-ef8f64b33e21,26,1646411722.550354,1646411722.786208,40.0
25,b7419ecf-c507-4f8a-8454-cf88f3f45128,27,1646411722.590112,1646411722.7934668,52.0
25,e0eaaf88-633e-4699-9e68-5bdcfd1e3b10,18,1646411722.609731,1646411722.812056,39.0
25,1c12b7c0-be72-4fd9-8a62-e4f61338f39f,28,1646411722.622884,1646411722.8072221,23.0
25,72c739bc-2f61-46b5-8a2a-f9301439f780,17,1646411722.567057,1646411722.808754,143.0
50,459fa047-1c7d-4643-b040-e4f4fe7a684c,2,1646411722.132159,1646411722.434231,25.0
50,0db8f698-5cc9-48e9-bfce-203f485fe53e,38,1646411722.9370408,1646411723.041076,10.0
50,8998d09a-0e85-4952-82c1-8722ad071494,12,1646411722.218581,1646411722.535815,16.0
50,df9135af-cb3a-481e-a3a6-25ec4299cce7,45,1646411723.067204,1646411723.192811,30.0
50,56ea6347-2335-487e-a3ea-d3c367c7d914,3,1646411722.214644,1646411722.53825,18.0
50,17def15c-09dc-4555-b7d8-f3365f4b3e90,47,1646411723.106317,1646411723.232197,36.0
50,5765145b-dd63-4268-a604-c58d04b5e8fe,14,1646411722.217273,1646411722.538612,19.0
50,c0acc5e6-0876-4a6d-8c60-61b7f571df46,33,1646411722.8383539,1646411722.940844,11.0
50,123e1aca-160d-4b04-91d2-c9727dead2a2,9,1646411722.225248,1646411722.548257,37.0
50,fef6b8b7-d00c-4600-9f9e-9df59a4bcf40,32,1646411722.765394,1646411722.8911722,28.0
50,3d5c4fdd-51c3-4119-b51f-1ee95c676a72,15,1646411722.215517,1646411722.557579,11.0
50,f052fd92-f30d-4944-b167-ffd8ce84bd02,36,1646411722.900157,1646411723.013428,25.0
50,fa72cb7f-dfd9-444c-bb59-f613d9f6c2a7,6,1646411722.280792,1646411722.597304,19.0
50,43bbdf23-a585-46af-8ddf-5cd993db88d1,1,1646411722.30981,1646411722.6073742,15.0
50,881d8b09-9042-423e-8934-689511a5a3fe,13,1646411722.308584,1646411722.6101491,29.0
50,9f0554ec-f700-49af-b78a-15aa9416ea7b,46,1646411723.089024,1646411723.220397,29.0
50,869dfaea-b329-44da-a377-d362d74de268,20,1646411722.438845,1646411722.637223,14.0
50,479c9c5e-ea48-4ba0-a3e6-91f93a613750,31,1646411722.7242591,1646411722.86269,36.0
50,7301ccf1-9897-479f-8ead-a4eacd3d3c94,19,1646411722.538611,1646411722.77759,34.0
