birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
3,0.717717398107943,0.027891882386798836,-0.18502222601204876,0.029870247213721085,1646412231.695939,1646412231.969419,140.0
14,-1.0329689791961767,-0.023100954168116042,-0.17612536409859156,0.038189502967188704,1646412231.695693,1646412232.003665,195.0
11,-2.3401542565095377,-0.01551820094085106,-0.09188380600761953,-0.0027211611259773116,1646412231.733558,1646412232.005301,46.0
15,-0.3189901561348143,-0.002011232694760355,0.12394497607672053,0.027717655858846404,1646412231.732577,1646412231.9959822,24.0
1,1.6394993765103885,0.04936652513634776,-0.11018279173405307,0.02862983718673824,1646412231.7218182,1646412232.00755,54.0
9,0.0818589186833858,-0.023866765977002515,-0.09027730650144093,0.04967812038956196,1646412231.743427,1646412232.0198798,66.0
6,1.77945254834547,-0.008625480614787052,-0.05512173071985285,0.03912280511454051,1646412231.735942,1646412232.005915,31.0
5,1.1278413937967624,-0.04628561036533257,-0.12921415129829744,0.005223523283504547,1646412231.735546,1646412232.0221682,108.0
13,-0.1833435502489813,-0.0067869824897653225,0.054930769248761585,0.025329960155124592,1646412231.764011,1646412232.0250618,46.0
7,-1.5599584867848453,-0.0338141952487027,0.19537204122811144,-0.04252366891015683,1646412231.746051,1646412232.0285661,257.0
12,1.8135170486301813,0.04466085224958531,0.05230619481188728,0.04951383961347021,1646412231.7713559,1646412232.038356,119.0
2,-0.8980203703754532,0.02323057621006873,0.050773657044794224,-0.010674052052325009,1646412231.760793,1646412232.0408268,268.0
8,-0.018949094874474604,-0.0007228335152128923,-0.07378756525171895,-0.0035789238220410233,1646412231.731075,1646412232.051841,500.0
0,-0.40802051292095687,0.037668901933679555,0.0940610968212389,0.048591345892511545,1646412231.740188,1646412232.0550778,500.0
4,1.986897288282448,-0.021997498089136848,-0.12843655957628108,-0.01890601021182402,1646412231.8339431,1646412232.062092,20.0
10,-0.42439009163902575,0.03870389983151523,0.15102442102536787,0.03953951024964997,1646412231.8182569,1646412232.0642,182.0
22,0.721465925829627,0.0322080105869508,0.007417967738050368,0.003766909651721495,1646412231.999579,1646412232.138889,115.0
18,0.6120493472205522,-0.04586923837109239,-0.09819998679744617,0.023213249193560298,1646412232.009553,1646412232.179014,261.0
