interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,9f99a0c5-08e5-42f4-9b5e-00b41a2588fb,2,1646406723.569885,1646406724.018582,27.0
25,9f99a0c5-08e5-42f4-9b5e-00b41a2588fb,2,1646406723.569885,1646406724.018582,27.0
25,2893db8d-5a16-48b6-8222-beb6c26c707a,8,1646406723.63224,1646406724.0569758,22.0
25,6119a811-6ee2-49fa-9296-63ec5607fdb6,3,1646406723.6342232,1646406724.063463,31.0
25,0ee741ae-740c-43d8-8199-3e0b55b3ff49,0,1646406723.6650848,1646406724.059021,15.0
25,b66916d1-2e2f-4625-b4d1-c0d2dbfb711a,9,1646406723.629417,1646406724.0638819,20.0
25,92d737ad-f01a-431f-904f-81684d5bfad4,13,1646406723.649195,1646406724.0679328,20.0
25,3d01d88c-9bd4-4d14-b798-cdb17f47fdb7,5,1646406723.642816,1646406724.068112,28.0
25,e8df6611-fe74-47ae-873a-f7ed12aeac46,12,1646406723.635642,1646406724.05548,19.0
25,22b5d53c-860a-4bbb-a22f-c51caa669fe7,11,1646406723.643519,1646406724.06805,29.0
25,174cd1a2-112c-49f9-9a76-e9f7f39a5137,6,1646406723.647198,1646406724.0713868,22.0
25,0aeab5b0-03f7-44fd-936d-10b0a1c1ecf8,15,1646406723.650879,1646406724.072045,22.0
25,04967147-267d-497d-b290-2f3ac8fe4088,1,1646406723.665023,1646406724.074899,9.0
25,2f8b3c54-df87-4b0d-bdcd-399aac1c7aed,7,1646406723.63012,1646406724.079198,56.0
25,f70eaf17-461b-45fe-ada4-5f8fedcbf6ea,14,1646406723.7067032,1646406724.1006799,10.0
25,874f498a-2b08-46b7-a879-b00ab1763088,10,1646406723.720557,1646406724.105366,15.0
25,8460f137-2a3a-4dde-aa90-8995116847b0,4,1646406723.720596,1646406724.1147342,86.0
25,35890440-5dad-426e-983a-97b5a141ff35,20,1646406724.0212128,1646406724.3189728,45.0
25,473d4e5b-544d-4458-828c-c4ad123ec9d0,16,1646406724.068782,1646406724.332601,64.0
25,553e390e-26ed-4b36-8942-5bd4841f9e3f,23,1646406724.067916,1646406724.359234,23.0
25,0d668f9e-1482-4a9a-a2d2-d38012a3a075,21,1646406724.071705,1646406724.363404,13.0
25,58dea5ef-6baa-4875-a408-f96143188b63,17,1646406724.060566,1646406724.364434,19.0
25,46000174-b4d5-4267-b637-44792149c7ac,18,1646406724.078586,1646406724.370124,19.0
25,8ad2e3f7-9736-49eb-9c04-bafe460faf2d,19,1646406724.0710669,1646406724.37089,43.0
25,052bf51f-7e10-424f-8593-2ad7d2ca86de,22,1646406724.066216,1646406724.3735008,81.0
25,8bb552de-cf14-4dc0-8cd3-4d55c1c7b873,27,1646406724.155699,1646406724.386306,14.0
50,9f99a0c5-08e5-42f4-9b5e-00b41a2588fb,2,1646406723.569885,1646406724.018582,27.0
50,2893db8d-5a16-48b6-8222-beb6c26c707a,8,1646406723.63224,1646406724.0569758,22.0
50,cfc447e3-29e9-46f7-84ee-f2323bb19d2e,40,1646406724.619584,1646406724.746558,15.0
50,0ee741ae-740c-43d8-8199-3e0b55b3ff49,0,1646406723.6650848,1646406724.059021,15.0
50,b66916d1-2e2f-4625-b4d1-c0d2dbfb711a,9,1646406723.629417,1646406724.0638819,20.0
50,92d737ad-f01a-431f-904f-81684d5bfad4,13,1646406723.649195,1646406724.0679328,20.0
50,0eb0b1ed-eb88-40c2-9f9f-f7f8e9563cd3,45,1646406724.719591,1646406724.853169,22.0
50,e8df6611-fe74-47ae-873a-f7ed12aeac46,12,1646406723.635642,1646406724.05548,19.0
50,0d8f72db-b2c8-4b95-a3de-4c6102a70745,42,1646406724.656585,1646406724.789074,11.0
50,174cd1a2-112c-49f9-9a76-e9f7f39a5137,6,1646406723.647198,1646406724.0713868,22.0
50,0aeab5b0-03f7-44fd-936d-10b0a1c1ecf8,15,1646406723.650879,1646406724.072045,22.0
50,04967147-267d-497d-b290-2f3ac8fe4088,1,1646406723.665023,1646406724.074899,9.0
50,a9b4f9c3-ba73-4327-b591-ebba484fe272,29,1646406724.225993,1646406724.411395,9.0
50,f70eaf17-461b-45fe-ada4-5f8fedcbf6ea,14,1646406723.7067032,1646406724.1006799,10.0
50,874f498a-2b08-46b7-a879-b00ab1763088,10,1646406723.720557,1646406724.105366,15.0
50,3dad9ffe-6bd7-4c3c-b98b-8ffd9d89be44,25,1646406724.1656,1646406724.389942,13.0
50,0661b4bd-38c1-4026-8d20-4f3c1ef71aa4,39,1646406724.5994592,1646406724.7220118,16.0
50,8a66930b-72f8-4513-86ba-443125a3a8a7,28,1646406724.19299,1646406724.398628,16.0
50,553e390e-26ed-4b36-8942-5bd4841f9e3f,23,1646406724.067916,1646406724.359234,23.0
50,0d668f9e-1482-4a9a-a2d2-d38012a3a075,21,1646406724.071705,1646406724.363404,13.0
50,58dea5ef-6baa-4875-a408-f96143188b63,17,1646406724.060566,1646406724.364434,19.0
50,46000174-b4d5-4267-b637-44792149c7ac,18,1646406724.078586,1646406724.370124,19.0
50,2dd0d594-3f0f-4d53-8cbc-88a1ddb66e57,33,1646406724.439708,1646406724.563514,16.0
50,79014d2e-6085-4fd1-80ae-bebc60ef2a1c,34,1646406724.462465,1646406724.5895638,12.0
50,8bb552de-cf14-4dc0-8cd3-4d55c1c7b873,27,1646406724.155699,1646406724.386306,14.0
75,fd0f932b-6e59-4398-aa9b-a3d733dd2c0d,59,1646406725.039202,1646406725.166985,15.0
75,c4b7effd-7fb0-4739-a29d-ebcfa9c3aaaa,60,1646406725.0590851,1646406725.19255,15.0
75,cfc447e3-29e9-46f7-84ee-f2323bb19d2e,40,1646406724.619584,1646406724.746558,15.0
75,0ee741ae-740c-43d8-8199-3e0b55b3ff49,0,1646406723.6650848,1646406724.059021,15.0
75,4f08c142-7d0e-4866-aeae-72e1780530c1,65,1646406725.1659882,1646406725.297038,10.0
75,6712306e-d123-4f28-a71d-9eb6e3a6fc25,70,1646406725.278728,1646406725.4243789,13.0
75,c8e95283-0b05-4d93-bc49-24c8ecfaeb06,62,1646406725.095902,1646406725.231113,16.0
75,6707558d-5a7e-401a-ab3e-2d01ce26b5d4,71,1646406725.3039098,1646406725.451191,17.0
75,0d8f72db-b2c8-4b95-a3de-4c6102a70745,42,1646406724.656585,1646406724.789074,11.0
75,5914f100-c0e4-42c3-a901-cf764df38184,63,1646406725.1186612,1646406725.248825,16.0
75,866bfcc1-8d7c-4a5d-88e5-1f3e17fe71ef,64,1646406725.139202,1646406725.267203,16.0
75,04967147-267d-497d-b290-2f3ac8fe4088,1,1646406723.665023,1646406724.074899,9.0
75,a9b4f9c3-ba73-4327-b591-ebba484fe272,29,1646406724.225993,1646406724.411395,9.0
75,f70eaf17-461b-45fe-ada4-5f8fedcbf6ea,14,1646406723.7067032,1646406724.1006799,10.0
75,874f498a-2b08-46b7-a879-b00ab1763088,10,1646406723.720557,1646406724.105366,15.0
75,3dad9ffe-6bd7-4c3c-b98b-8ffd9d89be44,25,1646406724.1656,1646406724.389942,13.0
75,0661b4bd-38c1-4026-8d20-4f3c1ef71aa4,39,1646406724.5994592,1646406724.7220118,16.0
75,8a66930b-72f8-4513-86ba-443125a3a8a7,28,1646406724.19299,1646406724.398628,16.0
75,5c97d182-ffbf-4f45-b189-475303434d01,53,1646406724.9071229,1646406725.0366678,17.0
75,0d668f9e-1482-4a9a-a2d2-d38012a3a075,21,1646406724.071705,1646406724.363404,13.0
75,4e54d071-411e-409c-9977-a7c53760d09a,74,1646406725.379254,1646406725.5123022,18.0
75,46000174-b4d5-4267-b637-44792149c7ac,18,1646406724.078586,1646406724.370124,19.0
75,2dd0d594-3f0f-4d53-8cbc-88a1ddb66e57,33,1646406724.439708,1646406724.563514,16.0
75,79014d2e-6085-4fd1-80ae-bebc60ef2a1c,34,1646406724.462465,1646406724.5895638,12.0
75,8bb552de-cf14-4dc0-8cd3-4d55c1c7b873,27,1646406724.155699,1646406724.386306,14.0
100,fd0f932b-6e59-4398-aa9b-a3d733dd2c0d,59,1646406725.039202,1646406725.166985,15.0
100,c4b7effd-7fb0-4739-a29d-ebcfa9c3aaaa,60,1646406725.0590851,1646406725.19255,15.0
100,cfc447e3-29e9-46f7-84ee-f2323bb19d2e,40,1646406724.619584,1646406724.746558,15.0
100,0ee741ae-740c-43d8-8199-3e0b55b3ff49,0,1646406723.6650848,1646406724.059021,15.0
100,4f08c142-7d0e-4866-aeae-72e1780530c1,65,1646406725.1659882,1646406725.297038,10.0
100,6712306e-d123-4f28-a71d-9eb6e3a6fc25,70,1646406725.278728,1646406725.4243789,13.0
100,26515802-6374-49dc-a28b-81ce4241cf0a,95,1646406725.9168158,1646406726.03517,15.0
100,39623ac0-687e-4e40-83a9-59c2e1624c20,89,1646406725.75022,1646406725.889075,14.0
100,0d8f72db-b2c8-4b95-a3de-4c6102a70745,42,1646406724.656585,1646406724.789074,11.0
100,ae29cd04-e3ac-4019-bd16-aaf9032079e1,97,1646406725.958473,1646406726.082997,9.0
100,bb2029af-eb96-4d3a-bd2e-52c75d2a4c26,99,1646406726.000169,1646406726.1299891,14.0
100,04967147-267d-497d-b290-2f3ac8fe4088,1,1646406723.665023,1646406724.074899,9.0
100,a9b4f9c3-ba73-4327-b591-ebba484fe272,29,1646406724.225993,1646406724.411395,9.0
100,f70eaf17-461b-45fe-ada4-5f8fedcbf6ea,14,1646406723.7067032,1646406724.1006799,10.0
100,874f498a-2b08-46b7-a879-b00ab1763088,10,1646406723.720557,1646406724.105366,15.0
100,3dad9ffe-6bd7-4c3c-b98b-8ffd9d89be44,25,1646406724.1656,1646406724.389942,13.0
100,0661b4bd-38c1-4026-8d20-4f3c1ef71aa4,39,1646406724.5994592,1646406724.7220118,16.0
100,8a66930b-72f8-4513-86ba-443125a3a8a7,28,1646406724.19299,1646406724.398628,16.0
100,ec3f2394-b9a7-4d51-b2c1-325b600b0815,92,1646406725.826772,1646406725.9477088,13.0
100,0d668f9e-1482-4a9a-a2d2-d38012a3a075,21,1646406724.071705,1646406724.363404,13.0
100,de8ef311-086b-4512-a5c7-d58cba25e497,83,1646406725.6086788,1646406725.753437,15.0
100,25114160-7bfd-4233-83a3-aeb29d9a5ba5,94,1646406725.900724,1646406726.0257668,10.0
100,2dd0d594-3f0f-4d53-8cbc-88a1ddb66e57,33,1646406724.439708,1646406724.563514,16.0
