interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,0f9fd996-b25a-4b43-9171-59edba3f64cf,2,1646408989.682435,1646408990.037014,73.0
25,0f9fd996-b25a-4b43-9171-59edba3f64cf,2,1646408989.682435,1646408990.037014,73.0
25,179aa94f-7d1a-4acd-abf4-70ffce3919fa,5,1646408989.716084,1646408990.059952,40.0
25,e2d89517-100c-442d-8bce-6467f56fb926,9,1646408989.7263832,1646408990.067698,15.0
25,88952159-3aa7-4950-953f-457a2d99059b,7,1646408989.7241652,1646408990.068529,44.0
25,d30e7945-b364-4940-a081-03cb2cfde00b,14,1646408989.707426,1646408990.06877,37.0
25,e058f526-3d1d-49fa-8139-2699f675ffed,12,1646408989.715211,1646408990.0723782,22.0
25,43122745-b755-4b27-bc1a-b8168b2cb6f1,13,1646408989.736403,1646408990.083959,39.0
25,0366aeef-feb2-41d2-9687-73533fe88dee,10,1646408989.731354,1646408990.085037,60.0
25,646ec190-9a69-40dc-8637-93ba62468771,4,1646408989.723885,1646408990.088185,82.0
25,a36faa4f-386c-42ba-a921-80b385788ddb,11,1646408989.7218518,1646408990.0881522,24.0
25,75ecab89-fb9e-4c72-bbb7-d8ba60018a7a,1,1646408989.723178,1646408990.0881999,33.0
25,d74a2e26-5a70-4cf5-b04c-44e4ea36624b,0,1646408989.7286022,1646408990.099096,32.0
25,5f406394-7c73-46e3-a53d-6e2f23b61923,8,1646408989.729019,1646408990.107022,18.0
25,0972f752-af2a-43a5-87ae-c745bf2cbc6f,6,1646408989.736375,1646408990.1039202,42.0
25,ffccfc01-e63d-4197-909b-e7cccfe2e5e0,3,1646408989.725439,1646408990.1161752,113.0
25,42f1c16c-7992-4f5c-8ed5-b24a13ac70cc,22,1646408990.118185,1646408990.317188,45.0
25,5b9aaca0-2783-45bb-8f87-eaf595e05131,20,1646408990.0488372,1646408990.221112,56.0
25,6a1e2da2-ad1a-4c84-ba9a-daaa51a2c87e,23,1646408990.071349,1646408990.256742,32.0
25,af12a968-4f74-4405-a59c-982ea24db8a7,19,1646408990.0741272,1646408990.275572,40.0
25,04f90b11-82cb-4360-bafe-51450af44a44,25,1646408990.096938,1646408990.294775,34.0
25,31b1cb77-542b-4eff-b66b-bd419080a8f0,21,1646408990.090673,1646408990.292455,58.0
25,71bb3c36-c6e6-41fd-8815-756d9d552e16,16,1646408990.101352,1646408990.301641,39.0
25,2377c55f-b4fc-4361-b302-5f74de9c30a9,24,1646408990.090645,1646408990.300189,97.0
25,98e3d05b-60fd-40f2-8049-cad4d309fee6,18,1646408990.090742,1646408990.3047302,112.0
25,64cd2703-14a8-40ca-994c-c9b41ea1ce70,17,1646408990.10964,1646408990.315896,118.0
50,ba393549-bbbf-40c7-970c-9a1673a8896f,32,1646408990.365698,1646408990.4821079,16.0
50,179aa94f-7d1a-4acd-abf4-70ffce3919fa,5,1646408989.716084,1646408990.059952,40.0
50,e2d89517-100c-442d-8bce-6467f56fb926,9,1646408989.7263832,1646408990.067698,15.0
