birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
1,-1.494369027830862,-0.028565057810566275,-0.117101753324807,-0.0091202545185207,1646410706.174793,1646410706.4718342,20.0
8,0.3923608985988656,0.04392156390944857,0.035597633265661566,0.013738947652443378,1646410706.178983,1646410706.473014,12.0
2,-0.9399841685588706,-0.028396653414675756,-0.004625187142985349,0.04735366854476934,1646410706.184316,1646410706.475096,36.0
6,-1.0646564982572557,0.04459268275121314,-0.14739474227678714,0.046919892302378724,1646410706.1739662,1646410706.472018,31.0
0,-2.027796151346089,0.012267188768740458,-0.13796109916699384,6.479572939031841e-05,1646410706.174125,1646410706.475955,41.0
14,0.7860531126846806,-0.029619635800683188,0.10533836820433454,0.04399870502702748,1646410706.175617,1646410706.481312,47.0
12,-1.8107440981809737,4.134914511062793e-05,0.13512305685910211,0.025876317550341033,1646410706.1829472,1646410706.4745212,44.0
13,-0.5746376888400391,0.03566876890771885,-0.022545900312389594,0.04567444517254883,1646410706.183467,1646410706.4845529,28.0
7,0.24885080633777612,-0.024313188733534098,0.059541510558943384,0.025652042942893957,1646410706.1879082,1646410706.484857,53.0
15,-1.469878695877243,-0.011650245864392984,0.04928221776574124,-0.04834698609631726,1646410706.181215,1646410706.4881809,48.0
9,-1.2882886626825127,0.0027420390915524825,-0.07148526577270053,-0.011847671836954163,1646410706.1820018,1646410706.488665,99.0
4,1.0144182075401234,0.003681979500220943,-0.1301147323550857,0.04541055677849498,1646410706.18825,1646410706.488874,80.0
3,-0.2931606693197848,0.04260194518383585,-0.1895864024081565,0.033256766445910704,1646410706.188498,1646410706.49203,98.0
5,-0.8648520743444867,-0.04979139870466322,0.20779902899701977,0.02210258517107401,1646410706.188191,1646410706.493273,61.0
11,-1.9609315200048822,-0.030602616013499874,-0.09551025591628243,0.02656761097236314,1646410706.195016,1646410706.4985468,37.0
10,2.1932973326902414,-0.04195641339304862,-0.14050342516381586,0.014475397819243924,1646410706.190102,1646410706.508877,192.0
17,0.4696907065587457,-0.0029157599979553264,-0.1396866973221188,-0.019371511669405164,1646410706.475949,1646410706.6352398,30.0
20,-1.687886752194389,0.004244275374698993,0.030719982895057507,0.004536678036732487,1646410706.47777,1646410706.643148,34.0
18,-0.007822140476542838,0.040823704136867034,-0.06946247418247734,-0.04220310089844023,1646410706.4740648,1646410706.644193,19.0
16,0.15608449908804456,-0.01722188022553609,0.05156558450398244,-0.019794362763275487,1646410706.482948,1646410706.6449878,13.0
24,-1.9238483952354546,0.02710318854939474,0.17156545396477127,0.007035742177346593,1646410706.491818,1646410706.649733,28.0
22,1.8014615405924777,-0.013993497107903,-0.03768304740969658,-0.022577393402307733,1646410706.494271,1646410706.649815,17.0
21,1.078840109461562,0.033106693550930794,0.056985597250078374,0.009705961861611712,1646410706.500007,1646410706.651978,13.0
19,-1.5957650362482259,0.031392467694318596,-0.050340922560383944,-0.03891804776849085,1646410706.484031,1646410706.653633,89.0
23,0.5155588433734235,0.049584510922484004,0.09828187762609006,0.04588827378803001,1646410706.491222,1646410706.656739,98.0
25,-1.36202155921232,-0.02730885726959817,-0.12580221900059263,-0.010027493326218374,1646410706.5190961,1646410706.6626759,69.0
26,-1.6468200514308222,-0.02757798121977307,-0.11590550201230064,-0.010065530481346452,1646410706.539628,1646410706.673394,53.0
27,-1.564393056165367,-0.030115855955639623,-0.12908244983916967,-0.008646332848959165,1646410706.55428,1646410706.687218,51.0
28,-0.8296728452961727,0.04612121122586831,-0.1553592744152764,0.048819192990964,1646410706.575695,1646410706.69897,14.0
29,-1.2430585582149858,0.04583308520229366,-0.14786802899360188,0.0467708282008526,1646410706.608732,1646410706.722595,11.0
30,-2.0581326238384854,0.011974240907896967,-0.11943095877404303,-0.0001268232088084083,1646410706.646438,1646410706.730741,41.0
31,-1.9891956805535982,0.013187162212077524,-0.13709230808811357,0.0020780897485627075,1646410706.670992,1646410706.752861,42.0
32,-1.0056810964394705,-0.02931823538960466,-0.00924330217327693,0.04473716284027921,1646410706.692439,1646410706.779638,165.0
33,-1.050974759369469,-0.028994597405449768,0.003890488085410898,0.0462097683489025,1646410706.703234,1646410706.791438,89.0
34,0.1580159998362801,-0.023941624913197006,0.07332736653320204,0.02487114972411242,1646410706.7368588,1646410706.821301,11.0
35,0.36858169784264544,0.04476300303300287,0.028086329200238944,0.014176610248157393,1646410706.7644532,1646410706.8511648,50.0
36,-1.3623483186004617,0.0026629798515364054,-0.07168898970725149,-0.012442457207935048,1646410706.7645829,1646410706.857355,60.0
37,-0.8331285070209137,-0.029383690582579593,-0.012858373193844717,0.04744621719413776,1646410706.777515,1646410706.86213,42.0
