step,hostname,pid,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,thelio,16058,94fd2e6f-30a7-44cb-915d-921079197835,0,1630077228.712302,1630077237.9090335,0.008561500442237241
0,thelio,16079,5c8b0cca-9d54-43c4-b6ad-7500d3bf7a02,1,1630077228.7140532,1630077238.2715495,0.003187733569784182
0,thelio,16081,01d16c01-fb56-4ee0-bc0f-f13865a53896,2,1630077228.71466,1630077237.363014,0.0024970821378247137
0,thelio,16068,ade71da1-17a5-4fa5-b556-f4e606ce5b57,3,1630077228.7139385,1630077236.2940052,0.0018065573292290974
0,thelio,16155,ead08753-c103-4849-895f-d878b8923480,4,1630077228.7128296,1630077236.4159656,0.0035360866052216743
0,thelio,16072,104f4965-f402-40ea-b08a-f5e0aa0bc1da,5,1630077228.7166967,1630077239.9829066,0.003709606915567655
0,thelio,16064,a3bae714-c858-4ba5-85d7-59be6c1ab642,6,1630077228.7258208,1630077239.778039,0.007332737789158975
0,thelio,16054,4dae6cb9-8670-4e5f-8066-083e44aa04a4,7,1630077228.715111,1630077242.203594,0.009863046762476717
0,thelio,16050,e57142cd-2588-452d-83c0-54c24d2924fc,8,1630077228.714699,1630077238.1221433,0.004568604215006142
0,thelio,16043,00cb922a-a0b9-444a-8f5d-f0413b15a0c2,9,1630077228.7143152,1630077235.8294487,0.0024231930330967377
0,thelio,16075,219dab1b-dc15-4b23-b1eb-dea5e28f09c9,10,1630077228.7173314,1630077239.2931545,0.006033609767838058
0,thelio,16040,f7c0acfa-a6e6-49b0-80b9-28499e3b5a26,11,1630077228.7175245,1630077237.6214814,0.008255361033879038
0,thelio,16060,31b999ff-206c-47ef-8b4b-56f9dc9a0ad8,12,1630077228.7143114,1630077236.3131986,0.003715026820027296
0,thelio,16153,d9ae55d8-9c9c-4918-b0af-bdba3bbbe88e,13,1630077228.721171,1630077237.1518533,0.005239193891177748
0,thelio,16046,8b078226-52f0-4ee3-a47f-a05fbf8495f3,14,1630077228.7148921,1630077235.7129247,0.0033154572718972868
0,thelio,16258,105df381-517d-435a-8bda-ce7b948809f8,15,1630077228.7143888,1630077235.882199,0.0031680291650036272
0,thelio,16058,01b09241-3fbd-40a6-9cd5-12637001cb56,16,1630077228.7226806,1630077236.820631,0.003004361497906922
0,thelio,16079,897735f2-6b32-4409-bfb6-6e7a31af3ee1,17,1630077228.7244232,1630077238.8292654,0.004680810000490603
0,thelio,16081,a0bf6db6-c7ea-475f-abd9-f0a48aee13e5,18,1630077228.7249959,1630077238.862857,0.005793874712288517
0,thelio,16068,121f263d-1e97-46d5-be7b-9ceaf068699b,19,1630077228.7243836,1630077238.6505375,0.0058818599633045695
0,thelio,16155,e95a23c8-5ca9-4701-a3b3-4333b310c171,20,1630077228.7233179,1630077235.8739758,0.002377399282661995
0,thelio,16072,3e2aaf85-b873-4c5e-8908-7daba16d45ab,21,1630077228.727141,1630077241.3808534,0.0058204748684539485
0,thelio,16064,eb38da07-afac-4699-8a75-72306f4b5964,22,1630077228.732752,1630077238.3316429,0.002750123222280825
0,thelio,16054,5b5ebdd5-c161-44bf-b839-ded61a4c98ad,23,1630077228.722584,1630077236.9634974,0.002324772297848621
0,thelio,16050,e04e2feb-6d1c-4c0f-a490-4407554cfddf,24,1630077228.725193,1630077237.822555,0.00299261147212301
0,thelio,16043,1e2708ad-fc77-401a-92c6-7911a9152cbb,25,1630077228.7246583,1630077236.1950119,0.0036562371561543383
0,thelio,16075,fbbb372b-71e2-46c8-a074-325beefc176f,26,1630077228.7324636,1630077239.493237,0.004664444659340447
0,thelio,16040,04f8d0eb-4b04-4a16-8fb5-2963f6a9585b,27,1630077228.7281055,1630077237.008459,0.002795118526531834
0,thelio,16060,313e99a6-5b74-4dc6-a279-b4437be18d14,28,1630077228.727125,1630077235.2323093,0.004192486509283602
0,thelio,16153,8d4b3577-15e0-4d7e-8e4d-8a8759576ff0,29,1630077228.7267616,1630077238.169977,0.011097743989510604
0,thelio,16046,a4b428ca-9ecb-4096-8a7b-01545ae98d50,30,1630077228.7256393,1630077235.9231913,0.0031379972663902176
0,thelio,16258,c14b94b6-dd06-4a26-a89d-3fc0056841d6,31,1630077228.724792,1630077236.052754,0.004264036519355663
0,thelio,16058,1e6f7e0b-013a-438b-a6c1-d4edb51de849,32,1630077228.7301893,1630077236.8005588,0.0025007535042753395
0,thelio,16079,864f8305-166c-4449-93fe-dd33cd9f030c,33,1630077228.7406125,1630077238.836521,0.0033826932611304102
0,thelio,16081,9dcd2b37-7745-4dad-8912-87c0227717b3,34,1630077228.738671,1630077237.7447443,0.0030712587472625117
0,thelio,16068,29a26b5f-8acd-4656-928f-de2d1c60605b,35,1630077228.7318594,1630077238.6528568,0.0055464401235921345
0,thelio,16155,ecea060f-97d1-4efd-ab37-bd094d437873,36,1630077228.7300954,1630077236.1740503,0.003015042345052746
0,thelio,16072,0e51c954-525f-4ada-bb89-abd7220e51bb,37,1630077228.7405229,1630077240.601417,0.003704528119521272
0,thelio,16064,8ba5e8b8-ec53-4dfb-aead-99c521d98360,38,1630077228.7396395,1630077237.9015083,0.0027981676997551903
0,thelio,16054,6317ea32-7e40-4f47-83f9-0213ef914f97,39,1630077228.7329845,1630077241.838469,0.009787656597769688
0,thelio,16050,56b52800-872f-4e68-932a-218435135587,40,1630077228.7336988,1630077237.2699692,0.0022774034479070967
0,thelio,16043,f16d5068-c8de-4326-96d4-a05a9bdb7428,41,1630077228.7393467,1630077236.5335138,0.0032975907241483424
0,thelio,16075,4165f8c1-9a01-49ae-a19d-cddde171d4b7,42,1630077228.737798,1630077237.1041665,0.0026865791778320496
0,thelio,16040,4fcba696-07ba-40c0-8901-0de66888d099,43,1630077228.7415302,1630077236.377505,0.002004225681281775
0,thelio,16060,acdeed1c-d0e7-4fc1-a4b4-ea8a36e16d62,44,1630077228.7376301,1630077236.5497108,0.005146988697179098
0,thelio,16153,3e14f68c-0ea6-4a85-adae-629ddbad9e2f,45,1630077228.741663,1630077235.7699597,0.0027967028212367317
0,thelio,16046,f45bf2f0-1b36-4998-9603-da9ad2ea6dc6,46,1630077228.7407749,1630077235.6046135,0.0023029954144682166
0,thelio,16258,dee718a5-a325-4248-9f55-2722fb5c6374,47,1630077228.7375472,1630077235.3427613,0.002350288711729934
0,thelio,16058,b0411469-f031-47eb-becf-0a2b53900629,48,1630077228.7486966,1630077236.2916427,0.001904165126654235
0,thelio,16079,934e14ce-383e-49a7-b9d4-27a3ccba58af,49,1630077228.7459989,1630077238.5017314,0.003440867025248423
0,thelio,16081,ce9dd02b-fe3b-43da-b77c-061d7864d70f,50,1630077228.7440295,1630077237.7230685,0.003029069150094786
