birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
0,-1.2201904520833466,0.02795987356454413,0.1619005766771117,0.04072387163420037,1646435844.824696,1646435845.102653,77.0
1,1.1668418264731573,-0.011187275881569217,-0.010248579273694464,-0.03179007789859204,1646435844.826325,1646435845.107946,54.0
4,0.502840021712446,-0.034194308925990624,-0.169387189121688,-0.014653392199084715,1646435844.8257332,1646435845.115911,52.0
8,-1.0736822549372864,0.03197454388488326,-0.17165324787174002,-0.048707428263660896,1646435844.826387,1646435845.116694,63.0
5,1.329880745579973,0.03536486375995948,-0.023552788407549097,-0.011236367992570176,1646435844.841666,1646435845.144235,57.0
9,1.4967940309164542,-0.00582115150914729,-0.13418636714138493,-0.001926143035976255,1646435844.8861709,1646435845.164646,38.0
13,1.2659595621400972,-0.04751229116828609,0.1739375919970613,0.031063815603436018,1646435844.889857,1646435845.1640341,58.0
6,1.3282039320136985,0.04502367151401032,-0.09487120540856943,0.01674444525047039,1646435844.891087,1646435845.168728,49.0
3,-1.5884368732220169,-0.013435904112373075,-0.10962411271300153,-0.027140469674462032,1646435844.888424,1646435845.1689239,66.0
2,-0.1435961905612615,-0.021872055429004444,-0.10515601735997036,-0.03837863654089623,1646435844.888642,1646435845.170934,70.0
12,-0.32114615665335977,-0.0338603575485074,-0.1382316561748136,0.032341048722132504,1646435844.8945699,1646435845.1737778,75.0
14,0.36294011306448937,0.022526060271428533,-0.02492385582259002,0.01128307654349172,1646435844.895596,1646435845.17581,49.0
11,1.455382787740786,0.04787079301899287,0.10599832293794245,0.03953396406096352,1646435844.927653,1646435845.1779468,42.0
10,-1.1646022883594378,-0.025126984109196226,-0.18246653629140894,0.01814887508861404,1646435844.929895,1646435845.179177,76.0
15,0.6116606177515433,0.00883585118241429,0.0025181796835656856,0.04601039659764672,1646435844.8959382,1646435845.181484,63.0
7,-0.7232307783391005,0.035948159427143925,0.15400399508643173,-0.02146302769221231,1646435844.999988,1646435845.247872,27.0
16,0.24222569397289684,0.022461297440698566,0.03704887026007117,0.009090669768909695,1646435845.105091,1646435845.2691,36.0
18,-0.4927667038024388,0.004342207644490573,0.017576417180551585,-0.047485615441692934,1646435845.1126971,1646435845.2730932,97.0
24,-0.3736502249214064,-0.047479941129214845,0.17973130793623218,-0.044171830260327616,1646435845.118691,1646435845.273209,37.0
17,1.9558907508382686,0.041806165652588115,0.1025241113345898,0.03864836096281224,1646435845.1188638,1646435845.280627,43.0
23,1.023939265961057,-0.025288503244230855,-0.002114520267440634,-0.013013229178644795,1646435845.1671581,1646435845.3139431,28.0
25,0.4294129967941084,-0.035319990426473644,-0.18854540704240141,-0.014640721261784997,1646435845.156787,1646435845.3137121,59.0
21,-1.1733645047248447,-0.012513351105197003,0.20654986694139657,-0.024307086828824098,1646435845.180558,1646435845.325851,11.0
22,1.9081759204408963,0.04544038102642488,0.18064250737448437,0.04467708023679505,1646435845.1730711,1646435845.324666,45.0
20,0.9845830778007758,-0.030207682284320705,0.002374422811835031,-0.02695414423062875,1646435845.172967,1646435845.3267899,65.0
19,-1.899695530580789,-0.010822543398597395,-0.16935738789334026,-0.0434304764901523,1646435845.176008,1646435845.3322198,117.0
26,0.9657398060804548,-0.024926506865246802,-0.013265806592502505,-0.012429003305191902,1646435845.187705,1646435845.3297222,39.0
27,1.2944905049329098,0.03452231422240217,-0.011301260608303446,-0.010795061029128925,1646435845.253773,1646435845.365688,109.0
28,1.1421012391767453,0.03272616628669828,-0.00861842800069181,-0.010140900992778661,1646435845.310028,1646435845.411807,49.0
29,0.3723980214462258,0.022096392375463726,-0.025434561254871115,0.011032544804648483,1646435845.3334882,1646435845.424735,54.0
30,1.2894505287883737,0.04657267754453243,-0.08464062680651202,0.016873378527776574,1646435845.353438,1646435845.454984,64.0
31,-1.0776930194520538,0.031011598142297557,-0.17097834117978092,-0.04828860185825307,1646435845.3674612,1646435845.463407,43.0
32,-0.9504348941660625,0.031769731389058926,-0.1751771508823046,-0.04772955639408721,1646435845.383164,1646435845.4837382,58.0
33,-1.0027283795596706,0.030726656081697102,-0.18283583367172895,-0.04989024507196454,1646435845.401222,1646435845.5006561,57.0
34,0.40436154037330113,0.022281972660024477,-0.033815062306034996,0.010281257888008877,1646435845.4194272,1646435845.512243,38.0
35,0.6346335199315031,-0.034000690695345795,-0.1666262844541036,-0.014545819336746285,1646435845.4421601,1646435845.5389252,52.0
36,0.3683354854056754,0.02197617844826456,-0.016848934105584343,0.011188369959302055,1646435845.460927,1646435845.559647,60.0
37,-1.0884578081221163,0.032404300177323174,-0.18318201522216573,-0.05,1646435845.4850152,1646435845.582243,150.0
38,1.284338363611892,0.044191996307203205,-0.10031690580668919,0.01732302857524352,1646435845.50227,1646435845.594968,35.0
39,-1.2617997012844995,0.028856241706601574,0.14530046997502688,0.040222871680546377,1646435845.5247622,1646435845.6172018,99.0
40,-1.3029489579637392,-0.02643991845499425,-0.18830787097243956,0.01824474322633282,1646435845.546321,1646435845.6458292,59.0
41,1.4263322439224233,0.04626981145246104,-0.09425410758855039,0.019455854223635705,1646435845.5612218,1646435845.661691,54.0
42,-0.8126782598292341,0.036419934695521676,0.13501975993620083,-0.021317185550044214,1646435845.5738518,1646435845.6749,66.0
43,1.4117604064039784,0.045492181883146264,-0.092332253229112,0.014350275422907045,1646435845.593759,1646435845.7015,60.0
44,-0.6879361462332081,0.03603468187137526,0.17251234256916306,-0.023101617487866433,1646435845.608703,1646435845.7298079,76.0
45,-1.1336806664981387,0.033289662403669595,-0.17802187253826882,-0.04837225969248564,1646435845.6237829,1646435845.736445,24.0
46,0.3630537508068017,0.02196227920834917,-0.030368654630854978,0.00967980387253585,1646435845.642924,1646435845.7510881,53.0
47,1.3290831700953476,0.048778053922607915,0.09743171984820716,0.038394445654755256,1646435845.663761,1646435845.774832,26.0
48,-1.9540689494585044,-0.011621038142456476,-0.1658280753190324,-0.04336802701440405,1646435845.677999,1646435845.793631,39.0
49,0.4737489106389579,0.02210834305363831,-0.03890513542807684,0.010532388378013012,1646435845.708492,1646435845.820838,44.0
50,-0.5303532539105213,0.005490377203059455,0.004664900251168775,-0.0483636928998266,1646435845.713581,1646435845.830165,92.0
51,1.3388078253558708,0.04604137327483841,-0.09859249325929001,0.01834069758125771,1646435845.729135,1646435845.848995,122.0
