birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
9,-2.0058630836513873,0.03675361913132806,0.03998318291902522,0.019816634796814225,1646436092.6204338,1646436092.887081,58.0
5,-1.1548707210531808,-0.026226436192975402,0.17358747363715907,-0.024512168780268073,1646436092.6231081,1646436092.89118,88.0
10,-0.8233701723993243,-0.007330490993411577,-0.13055773819684485,-0.039179813186676626,1646436092.621897,1646436092.892552,61.0
0,1.342671902663703,-0.004020260900724125,0.06079189718072106,0.0384058161478185,1646436092.623272,1646436092.90734,129.0
15,2.006160930105063,0.0019745183917587034,-0.18772680480094545,0.00487679596167577,1646436092.652456,1646436092.91041,75.0
1,-0.6556084654046064,-0.018156931094123523,-0.0419215095196713,0.04930232245810941,1646436092.65293,1646436092.913096,44.0
6,-1.8197544031619004,0.04379639927753766,-0.09219358724814854,0.019456394417263753,1646436092.6521301,1646436092.913166,86.0
13,-2.282532167731767,0.0398158206180944,-0.157858458647701,-0.044187149513869095,1646436092.655082,1646436092.912127,87.0
14,2.018319783917573,-0.0001400090272219781,-0.1533331069168597,-0.04677128893579512,1646436092.657661,1646436092.91413,64.0
2,1.2462161192243593,0.021098804365070514,0.18260594352161078,0.003959354816414108,1646436092.655257,1646436092.911696,60.0
12,1.6881742723966098,0.012716452231169642,-0.16667445668731593,0.005118760686217527,1646436092.646656,1646436092.90818,76.0
4,-2.3202175239974543,-0.010686424600488222,0.16128239713509515,-0.04034008648917919,1646436092.650188,1646436092.916512,83.0
8,0.2980323931389437,0.0463803368539307,0.16171365699301873,0.02909993520830148,1646436092.639903,1646436092.917985,81.0
7,0.4286864752471016,-0.008161078105028752,-0.01638040153968795,0.02645316485294122,1646436092.663664,1646436092.918462,102.0
11,-0.9528479811708439,-0.03835356500168572,-0.1042680459129405,-0.04053684273475491,1646436092.642091,1646436092.913169,101.0
3,-0.2540250889396707,-0.02252055076413132,0.144437294048289,0.0004032098086185626,1646436092.642783,1646436092.924216,209.0
23,-1.4740643201643011,-0.02414598645531111,-0.10424875914662526,-0.023389491016758426,1646436092.8905962,1646436093.0046148,73.0
20,0.09290571962888139,0.0015042728053882085,-0.021116586865454645,-0.038500536138608425,1646436092.9161758,1646436093.047909,78.0
24,2.0760653017282915,0.03952291729680381,0.10126527450247766,0.01380374397363332,1646436092.9191492,1646436093.0582871,105.0
19,1.6565755014193253,0.037917313973165834,-0.005876553788981498,0.029912075142555852,1646436092.918328,1646436093.058811,73.0
18,-0.1450661166007139,-0.04273735776106902,-0.06967297377235662,-0.02573358873200761,1646436092.9156291,1646436093.062165,74.0
17,-1.8573000873004029,-0.041504177802442026,-0.08983965673942959,0.043085913144919455,1646436092.920309,1646436093.066593,76.0
21,2.158929650701386,0.005429429801226848,0.044323275257248135,0.01947092022889904,1646436092.923114,1646436093.068036,108.0
22,0.7351951212388892,0.024657907226222478,0.18602019438192804,0.011946141876310268,1646436092.9271119,1646436093.070046,121.0
16,1.2290258529643534,-0.04689658993684616,0.16593139287470557,0.01542177117865641,1646436092.9114728,1646436093.065567,137.0
25,0.7210744911143645,0.023890973688581677,0.1820163868928825,0.0115784076574611,1646436092.943705,1646436093.070718,40.0
26,-0.6395470943771989,-0.017201724406558778,-0.061454731258871576,0.04883988557670458,1646436092.979785,1646436093.094041,112.0
27,2.116821372038742,0.0052738480138790275,0.0545816282543306,0.018168818159411373,1646436093.03827,1646436093.128319,124.0
28,1.3550984433127222,0.021656598909856876,0.17946160533403757,0.0031191255455406287,1646436093.083404,1646436093.1723351,224.0
29,-1.1970794662148059,-0.025973350236870408,0.18628252432398915,-0.026287874576865114,1646436093.095571,1646436093.179614,68.0
30,1.3404548367249616,-0.04723902303068074,0.17421622974890635,0.016567061707994605,1646436093.1094148,1646436093.1895812,79.0
31,2.042536614518064,0.005163035306082516,0.04416720527026824,0.021359815462095876,1646436093.141518,1646436093.231369,177.0
32,-2.2950246462041726,-0.008936876274036993,0.15510223944971455,-0.04042591316183847,1646436093.1619542,1646436093.240582,14.0
33,0.3754533159918857,-0.008600582632834898,-0.012266103551518841,0.026561071051390037,1646436093.172689,1646436093.255445,116.0
34,-0.686782947479985,-0.006653602403149547,-0.14713427999770626,-0.03941025630849768,1646436093.191624,1646436093.272063,74.0
35,1.2469782446302862,-0.04618335484901642,0.19096437983722553,0.01600108020586676,1646436093.2050161,1646436093.2838132,70.0
36,-1.4800681617019922,-0.024226084121885386,-0.11450533197774065,-0.024585195339646357,1646436093.2459772,1646436093.3274372,67.0
37,1.1485664299509153,-0.047201269048475894,0.19169358882473375,0.015594181156157738,1646436093.259516,1646436093.342967,112.0
38,1.93901677151929,0.0029851330828135395,0.059709926423888955,0.022851336876273887,1646436093.27339,1646436093.3583438,40.0
39,-2.2926797937421943,-0.007349957041574865,0.16092615287372944,-0.03948098562365153,1646436093.286091,1646436093.370698,89.0
40,-1.2523341497759508,-0.026197956776671822,0.1939578740545509,-0.025727248157030515,1646436093.299755,1646436093.394737,47.0
41,1.2962362095416378,-0.04519119885388983,0.17847840721033856,0.015972217350266736,1646436093.311069,1646436093.396894,38.0
42,1.2419767490122344,-0.04435395084318516,0.18613938920800982,0.013599899504130406,1646436093.323343,1646436093.4142342,146.0
43,0.28918957899849373,0.046059656450053145,0.16268614790989525,0.028918495928362223,1646436093.3390698,1646436093.4303622,168.0
44,1.129082794162565,-0.044263487723161736,0.188692896924933,0.012023150150136084,1646436093.35757,1646436093.44221,53.0
45,2.020655330054094,0.03968800633649216,0.10668618579028766,0.014503183997271817,1646436093.371336,1646436093.4621382,181.0
