birth_id,position,velocity,angle,rotational_velocity,start_eval_time,stop_eval_time,fitness
13,2.2360251585789475,-0.042822199807439704,-0.09832893652901249,-0.0105553381400472,1646429391.8817558,1646429392.2821171,96.0
10,2.0488221079363913,0.014454432866519346,-0.030098388089289496,-0.026806665245339225,1646429391.906256,1646429392.3166988,280.0
8,-2.217681872419687,-0.03980374624809942,-0.03333260031888091,0.003367439598325604,1646429391.932833,1646429392.3361979,44.0
15,-0.645382708758728,0.03171573531842228,0.19808878646491365,-0.02945066461460343,1646429391.874542,1646429392.342378,500.0
1,0.7323546569688064,-0.013182426878749653,-0.013284111328691034,0.005957609790135154,1646429391.879406,1646429392.345665,500.0
0,0.9578170217765356,-0.028642727850587316,0.05586382388902275,0.02739054992341916,1646429391.8425941,1646429392.3379462,500.0
3,0.23662008873135498,0.004130228541918912,-0.2075165109293592,-0.010684967710875383,1646429391.932769,1646429392.373426,318.0
12,1.0367497077685046,-0.02013129995894143,-0.12899347157590418,-0.03211012678683632,1646429391.943325,1646429392.363276,260.0
7,-0.41580273724057215,-0.013519292458061882,0.029853768090952137,0.03200562144152361,1646429391.947573,1646429392.434887,500.0
2,-0.9972695495585906,0.006422246483003893,-0.06278355946337197,0.001097082590358435,1646429391.9379041,1646429392.415425,500.0
17,-0.40843708243850574,0.03572274495423086,-0.009962331086362547,0.047388134972557075,1646429392.343165,1646429392.534091,18.0
18,-1.5429166030836248,-0.009363242621870424,-0.180336898571817,0.021478599185428465,1646429392.389005,1646429392.632115,352.0
16,2.0952388753484636,-0.006667035788323339,0.0676495513005165,-0.01029696593087183,1646429392.3916621,1646429392.6445482,450.0
19,-0.6117265144625139,0.03439965042746505,-0.18074022731429,-0.007355145481067339,1646429392.420845,1646429392.699382,347.0
14,-1.3496962278571072,-0.048974148111142125,0.10716863677339247,-0.04389720337123018,1646429392.017251,1646429392.6991758,316.0
25,0.2515564806258135,0.0029236282585023863,-0.20525315487740467,-0.011800588098986004,1646429392.4196181,1646429392.753427,500.0
11,-0.9471716420602416,0.02429007853827661,-0.06430964080292009,0.0204465410915948,1646429392.006,1646429392.749108,500.0
22,-1.8721298731014364,-0.014528434105374514,0.10511607256047603,0.037254492901057215,1646429392.41962,1646429392.755816,500.0
20,1.3884733132894165,-0.014039282729846884,0.13398049292373063,0.019448650453385286,1646429392.522217,1646429392.7756958,48.0
6,-0.07609563476528347,-0.005077603723041793,0.20567356752250518,-0.04151663006604517,1646429392.0164638,1646429392.7882502,350.0
5,-0.7384351429091407,-0.03601783590132845,0.09072571826145928,0.01894518510243795,1646429392.017059,1646429392.791096,18.0
21,2.3910804458529538,-0.00569374762444904,0.19582370889895975,0.03917774522558738,1646429392.642155,1646429392.8206358,116.0
9,2.3762722061490753,0.045502697862772376,0.11837930819224943,0.02705995935660005,1646429392.048842,1646429392.8299541,153.0
26,1.3219360951420005,-0.01379613003633791,0.11738800764941733,0.017985217901329918,1646429392.5835478,1646429392.830635,500.0
27,-0.7080658899680857,0.004965122351469334,0.1574460087311225,0.038438682001122916,1646429392.61267,1646429392.8501902,370.0
28,-0.306198824711235,-0.015118493497906737,0.046893620692230416,0.03172525871567985,1646429392.643244,1646429392.868377,490.0
