interval,uuid,birth_id,start_eval_time,stop_eval_time,fitness
0,7b4f3ad1-6472-47f6-a379-2bb8d0ca955f,8,1646433267.247415,1646433267.507522,33.0
25,7b4f3ad1-6472-47f6-a379-2bb8d0ca955f,8,1646433267.247415,1646433267.507522,33.0
25,6afec0b8-2de3-43c0-822b-62ec8e401b54,11,1646433267.247183,1646433267.508202,38.0
25,941cbf74-9c86-41c4-bd9c-ff161267edeb,4,1646433267.2483819,1646433267.5147772,37.0
25,342eeeae-755a-4efe-a357-a897f0cd5e28,12,1646433267.2459579,1646433267.5249522,21.0
25,142d14fb-7501-4dd5-a70d-1f9ae2a21c54,2,1646433267.2459142,1646433267.533153,138.0
25,5d2ff379-f9e0-4e04-a76a-12d49780fb24,5,1646433267.264551,1646433267.535768,36.0
25,733775fb-c353-4b93-9269-95a533839594,3,1646433267.265471,1646433267.538464,48.0
25,40dd9e25-c02b-4e20-8b39-ad6679f0424e,0,1646433267.264317,1646433267.542133,287.0
25,8625385f-d4b0-4cef-8423-b962dee014a7,7,1646433267.2768772,1646433267.5434408,33.0
25,83f8ba3d-1fe5-4acd-b954-7c1d9251c901,9,1646433267.271151,1646433267.5454998,19.0
25,42f6b936-5dec-473b-a742-27760b4b9ba3,13,1646433267.2750452,1646433267.551997,52.0
25,29068365-6c16-4550-a916-a5a61c1091a0,6,1646433267.2798998,1646433267.5650408,34.0
25,f9b7c6cb-7e40-4c17-a6ff-b1fe61f55234,14,1646433267.309029,1646433267.5701199,73.0
25,b6c700e4-90d3-467d-bf64-90b9780535e7,10,1646433267.330679,1646433267.573628,65.0
25,c85c2235-85a0-46e8-88e5-6303628ac39d,26,1646433267.596799,1646433267.714168,70.0
25,4400c98c-ac01-40e0-bece-55f5ce3361bd,15,1646433267.415796,1646433267.625091,75.0
25,925ec19a-c27e-45c2-961d-1dec5059ee4c,17,1646433267.509272,1646433267.6549718,90.0
25,92e1a5fb-5a62-4bcf-a712-d928247b89c4,21,1646433267.510274,1646433267.66196,51.0
25,3e3e08e5-ed6e-4808-803b-95cd73cc4574,24,1646433267.5177379,1646433267.667401,25.0
25,14892588-1296-480e-b2db-b92381251e23,22,1646433267.540908,1646433267.685057,27.0
25,2331f032-da21-4c13-9e9d-51195c1e4152,19,1646433267.5269032,1646433267.6866932,24.0
25,3441c00c-cf7d-4cef-b0fa-e53cf4dd6d0b,16,1646433267.5451531,1646433267.691036,21.0
25,1f70a06b-f0c8-4c78-9dc3-acb3542b4ecb,25,1646433267.5566359,1646433267.6949928,45.0
25,5b044600-b84a-442c-9304-253318c4eebb,20,1646433267.5355399,1646433267.694918,115.0
25,80d351eb-c3ac-4639-a1c6-71c2287f4dd9,23,1646433267.5499809,1646433267.6965408,67.0
50,7b4f3ad1-6472-47f6-a379-2bb8d0ca955f,8,1646433267.247415,1646433267.507522,33.0
50,6afec0b8-2de3-43c0-822b-62ec8e401b54,11,1646433267.247183,1646433267.508202,38.0
50,941cbf74-9c86-41c4-bd9c-ff161267edeb,4,1646433267.2483819,1646433267.5147772,37.0
50,342eeeae-755a-4efe-a357-a897f0cd5e28,12,1646433267.2459579,1646433267.5249522,21.0
50,24d36cb4-32e8-4bd2-afc6-2ebeb7041963,29,1646433267.709933,1646433267.7937732,44.0
50,5d2ff379-f9e0-4e04-a76a-12d49780fb24,5,1646433267.264551,1646433267.535768,36.0
50,7533260d-1a86-45da-9075-3c7344c317d7,47,1646433268.017524,1646433268.108694,32.0
50,40d457e2-9ae9-4ebe-8cd8-ed7a9b1523ec,27,1646433267.619519,1646433267.727566,28.0
